FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
0.969	1.006	-0.498	1.045	0.308	-0.269	-0.819	-2.056	-2.032	-1.359	-1.576	-0.884	0.238	0.692	0.451	1.401	1.238	1.054	1.456	1.533	1.757	0.698	0.962	0.544	1.149	-0.174	-0.354	-0.233	-199.219
0.762	0.578	-0.608	0.959	0.366	-0.195	-0.533	-1.536	-1.496	-0.993	-1.146	-0.661	0.291	0.665	0.129	1.034	0.893	0.881	1.078	1.219	1.513	0.704	0.679	0.527	0.923	-0.098	-0.238	-0.265	-195.312
0.569	0.188	-0.711	0.872	0.416	-0.126	-0.260	-1.049	-0.992	-0.638	-0.737	-0.451	0.340	0.638	-0.173	0.697	0.577	0.718	0.718	0.927	1.279	0.692	0.431	0.509	0.712	-0.032	-0.122	-0.291	-191.406
0.398	-0.130	-0.799	0.785	0.453	-0.066	-0.015	-0.629	-0.550	-0.307	-0.372	-0.266	0.387	0.614	-0.439	0.412	0.311	0.574	0.393	0.677	1.063	0.652	0.242	0.492	0.523	0.019	-0.006	-0.302	-187.500
0.252	-0.354	-0.859	0.699	0.476	-0.014	0.190	-0.297	-0.196	-0.015	-0.074	-0.114	0.431	0.594	-0.653	0.194	0.104	0.451	0.116	0.480	0.875	0.582	0.122	0.476	0.363	0.050	0.108	-0.295	-183.594
0.134	-0.471	-0.882	0.620	0.490	0.033	0.347	-0.067	0.056	0.224	0.144	0.003	0.472	0.583	-0.801	0.050	-0.041	0.344	-0.106	0.342	0.723	0.491	0.067	0.461	0.234	0.059	0.213	-0.274	-179.688
0.039	-0.481	-0.860	0.551	0.499	0.079	0.452	0.063	0.201	0.400	0.276	0.082	0.510	0.581	-0.875	-0.025	-0.134	0.245	-0.270	0.264	0.613	0.393	0.062	0.446	0.136	0.045	0.301	-0.251	-175.781
-0.039	-0.394	-0.791	0.500	0.511	0.126	0.505	0.103	0.249	0.506	0.322	0.126	0.543	0.588	-0.874	-0.043	-0.190	0.147	-0.378	0.238	0.546	0.307	0.087	0.429	0.066	0.007	0.361	-0.235	-171.875
-0.108	-0.232	-0.678	0.469	0.531	0.177	0.513	0.073	0.218	0.542	0.294	0.138	0.569	0.602	-0.806	-0.021	-0.228	0.045	-0.436	0.247	0.516	0.251	0.126	0.410	0.021	-0.048	0.389	-0.237	-167.969
-0.172	-0.027	-0.535	0.455	0.559	0.231	0.483	-0.004	0.134	0.516	0.209	0.124	0.585	0.616	-0.691	0.022	-0.264	-0.057	-0.453	0.274	0.514	0.240	0.165	0.388	-0.001	-0.111	0.385	-0.257	-164.062
-0.232	0.185	-0.375	0.451	0.591	0.282	0.429	-0.103	0.028	0.444	0.087	0.091	0.588	0.625	-0.552	0.067	-0.312	-0.154	-0.437	0.299	0.528	0.276	0.198	0.363	-0.003	-0.171	0.352	-0.290	-160.156
-0.278	0.367	-0.219	0.450	0.620	0.323	0.362	-0.203	-0.071	0.344	-0.048	0.050	0.575	0.618	-0.414	0.101	-0.374	-0.241	-0.400	0.308	0.544	0.352	0.223	0.331	0.013	-0.216	0.294	-0.324	-156.250
-0.297	0.491	-0.080	0.442	0.638	0.346	0.295	-0.288	-0.143	0.241	-0.173	0.009	0.542	0.591	-0.296	0.122	-0.444	-0.314	-0.348	0.294	0.553	0.449	0.243	0.285	0.045	-0.239	0.215	-0.347	-152.344
-0.272	0.543	0.029	0.423	0.641	0.348	0.237	-0.347	-0.174	0.151	-0.269	-0.021	0.483	0.536	-0.210	0.132	-0.509	-0.374	-0.290	0.259	0.547	0.543	0.257	0.214	0.085	-0.241	0.112	-0.354	-148.438
-0.192	0.526	0.103	0.392	0.627	0.327	0.192	-0.373	-0.160	0.091	-0.323	-0.037	0.395	0.452	-0.154	0.142	-0.551	-0.420	-0.230	0.212	0.525	0.608	0.267	0.108	0.125	-0.228	-0.017	-0.345	-144.531
-0.054	0.456	0.144	0.356	0.602	0.289	0.162	-0.364	-0.108	0.064	-0.327	-0.035	0.276	0.342	-0.121	0.163	-0.551	-0.451	-0.173	0.167	0.487	0.623	0.268	-0.039	0.152	-0.216	-0.177	-0.327	-140.625
0.132	0.361	0.157	0.320	0.574	0.245	0.144	-0.322	-0.031	0.071	-0.281	-0.019	0.129	0.211	-0.096	0.202	-0.500	-0.463	-0.123	0.137	0.438	0.575	0.255	-0.226	0.155	-0.215	-0.367	-0.312	-136.719
0.341	0.267	0.150	0.290	0.549	0.207	0.133	-0.253	0.059	0.104	-0.192	0.007	-0.039	0.068	-0.064	0.259	-0.399	-0.449	-0.086	0.128	0.380	0.461	0.221	-0.440	0.126	-0.234	-0.577	-0.308	-132.812
0.538	0.192	0.130	0.267	0.534	0.186	0.126	-0.163	0.148	0.154	-0.070	0.038	-0.211	-0.073	-0.018	0.325	-0.260	-0.404	-0.065	0.136	0.318	0.294	0.160	-0.656	0.065	-0.271	-0.785	-0.318	-128.906
0.684	0.142	0.104	0.244	0.527	0.188	0.121	-0.062	0.231	0.213	0.069	0.071	-0.370	-0.200	0.044	0.381	-0.109	-0.326	-0.066	0.150	0.252	0.091	0.070	-0.843	-0.021	-0.316	-0.961	-0.337	-125.000
0.745	0.108	0.077	0.213	0.521	0.212	0.119	0.042	0.305	0.273	0.210	0.106	-0.492	-0.302	0.112	0.404	0.020	-0.220	-0.090	0.153	0.185	-0.120	-0.042	-0.966	-0.113	-0.350	-1.071	-0.354	-121.094
0.701	0.073	0.054	0.163	0.507	0.253	0.127	0.141	0.371	0.331	0.334	0.142	-0.562	-0.369	0.167	0.377	0.096	-0.098	-0.135	0.126	0.118	-0.316	-0.166	-0.999	-0.192	-0.354	-1.087	-0.354	-117.188
0.553	0.021	0.041	0.088	0.476	0.301	0.148	0.229	0.431	0.384	0.426	0.181	-0.566	-0.398	0.188	0.288	0.097	0.022	-0.197	0.058	0.054	-0.474	-0.287	-0.928	-0.239	-0.315	-0.996	-0.326	-113.281
0.318	-0.060	0.040	-0.011	0.424	0.348	0.189	0.306	0.485	0.432	0.475	0.220	-0.506	-0.390	0.157	0.138	0.016	0.118	-0.268	-0.052	-0.005	-0.577	-0.391	-0.758	-0.246	-0.228	-0.799	-0.263	-109.375
0.033	-0.165	0.052	-0.125	0.349	0.384	0.251	0.373	0.532	0.475	0.474	0.255	-0.390	-0.351	0.067	-0.056	-0.132	0.172	-0.334	-0.195	-0.055	-0.618	-0.468	-0.510	-0.218	-0.102	-0.521	-0.169	-105.469
-0.263	-0.281	0.078	-0.237	0.259	0.406	0.332	0.432	0.568	0.510	0.423	0.282	-0.235	-0.290	-0.073	-0.270	-0.319	0.170	-0.381	-0.351	-0.095	-0.596	-0.514	-0.218	-0.171	0.044	-0.199	-0.054	-101.562
-0.531	-0.384	0.114	-0.329	0.162	0.413	0.424	0.485	0.586	0.536	0.331	0.292	-0.065	-0.217	-0.238	-0.471	-0.504	0.113	-0.398	-0.498	-0.126	-0.519	-0.533	0.075	-0.134	0.184	0.121	0.066	-97.656
-0.741	-0.444	0.156	-0.382	0.070	0.408	0.516	0.531	0.579	0.548	0.212	0.280	0.097	-0.143	-0.393	-0.631	-0.646	0.011	-0.375	-0.612	-0.149	-0.398	-0.537	0.330	-0.137	0.293	0.397	0.173	-93.750
-0.878	-0.437	0.201	-0.386	-0.007	0.393	0.593	0.568	0.542	0.542	0.085	0.245	0.233	-0.076	-0.508	-0.727	-0.715	-0.112	-0.307	-0.675	-0.165	-0.251	-0.537	0.516	-0.201	0.349	0.593	0.252	-89.844
-0.939	-0.350	0.245	-0.339	-0.066	0.370	0.641	0.590	0.474	0.514	-0.028	0.188	0.328	-0.021	-0.558	-0.746	-0.697	-0.230	-0.198	-0.678	-0.175	-0.096	-0.547	0.615	-0.335	0.342	0.694	0.292	-85.938
-0.932	-0.189	0.284	-0.250	-0.104	0.335	0.650	0.593	0.380	0.463	-0.107	0.113	0.380	0.023	-0.536	-0.689	-0.595	-0.317	-0.061	-0.618	-0.178	0.050	-0.570	0.626	-0.527	0.272	0.700	0.289	-82.031
