FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
0.114	-0.387	0.122	-0.442	-0.077	0.079	-0.762	0.268	0.146	-0.019	-0.917	-1.431	0.680	0.688	0.118	-0.556	-0.824	0.501	0.482	-0.104	1.109	0.565	0.373	0.237	0.015	-0.850	-0.561	-1.302	-199.219
-0.126	-0.493	-0.045	-0.533	-0.055	0.143	-0.322	0.277	0.161	-0.052	-0.741	-1.240	0.566	0.599	0.088	-0.539	-0.885	0.335	0.274	-0.122	0.941	0.460	0.454	0.116	0.254	-0.635	-0.500	-1.165	-195.312
-0.343	-0.596	-0.203	-0.621	-0.043	0.193	0.091	0.290	0.178	-0.069	-0.562	-1.043	0.471	0.518	0.051	-0.540	-0.949	0.166	0.067	-0.157	0.781	0.355	0.517	0.021	0.470	-0.425	-0.428	-1.013	-191.406
-0.522	-0.692	-0.346	-0.706	-0.051	0.214	0.452	0.306	0.200	-0.057	-0.375	-0.826	0.411	0.451	0.001	-0.574	-1.020	-0.006	-0.138	-0.217	0.637	0.252	0.544	-0.024	0.651	-0.215	-0.332	-0.825	-187.500
-0.654	-0.783	-0.472	-0.787	-0.089	0.194	0.735	0.321	0.227	-0.012	-0.175	-0.580	0.392	0.400	-0.066	-0.647	-1.094	-0.180	-0.331	-0.306	0.516	0.151	0.525	-0.007	0.791	-0.000	-0.198	-0.584	-183.594
-0.739	-0.867	-0.577	-0.865	-0.163	0.127	0.918	0.329	0.253	0.065	0.039	-0.298	0.413	0.361	-0.144	-0.759	-1.163	-0.345	-0.503	-0.418	0.416	0.058	0.456	0.074	0.888	0.225	-0.017	-0.282	-179.688
-0.788	-0.946	-0.663	-0.944	-0.278	0.013	0.984	0.322	0.273	0.165	0.268	0.023	0.463	0.329	-0.227	-0.899	-1.216	-0.489	-0.639	-0.539	0.337	-0.023	0.344	0.210	0.948	0.465	0.213	0.082	-175.781
-0.811	-1.018	-0.732	-1.021	-0.428	-0.141	0.931	0.293	0.285	0.276	0.509	0.378	0.529	0.294	-0.306	-1.051	-1.245	-0.599	-0.731	-0.653	0.273	-0.089	0.200	0.384	0.981	0.719	0.487	0.498	-171.875
-0.824	-1.082	-0.786	-1.094	-0.604	-0.321	0.776	0.237	0.288	0.386	0.751	0.755	0.593	0.248	-0.372	-1.195	-1.245	-0.667	-0.773	-0.741	0.216	-0.137	0.042	0.572	0.996	0.981	0.788	0.947	-167.969
-0.834	-1.133	-0.827	-1.157	-0.788	-0.509	0.552	0.157	0.284	0.486	0.983	1.135	0.641	0.187	-0.422	-1.310	-1.216	-0.690	-0.767	-0.791	0.163	-0.167	-0.114	0.749	1.001	1.239	1.090	1.401	-164.062
-0.846	-1.164	-0.856	-1.201	-0.959	-0.684	0.303	0.059	0.279	0.567	1.186	1.488	0.664	0.112	-0.453	-1.382	-1.161	-0.670	-0.722	-0.793	0.109	-0.182	-0.252	0.890	0.999	1.470	1.362	1.821	-160.156
-0.855	-1.167	-0.868	-1.215	-1.095	-0.824	0.077	-0.045	0.276	0.626	1.341	1.781	0.655	0.029	-0.467	-1.400	-1.087	-0.618	-0.651	-0.744	0.057	-0.185	-0.359	0.979	0.987	1.650	1.570	2.167	-156.250
-0.851	-1.134	-0.859	-1.189	-1.177	-0.911	-0.087	-0.142	0.278	0.661	1.434	1.983	0.618	-0.053	-0.464	-1.363	-1.003	-0.547	-0.567	-0.648	0.009	-0.181	-0.427	1.002	0.957	1.749	1.686	2.398	-152.344
-0.822	-1.060	-0.819	-1.117	-1.192	-0.935	-0.163	-0.219	0.280	0.672	1.452	2.068	0.558	-0.122	-0.443	-1.274	-0.912	-0.470	-0.483	-0.513	-0.030	-0.172	-0.454	0.955	0.897	1.744	1.691	2.480	-148.438
-0.756	-0.946	-0.744	-1.001	-1.138	-0.892	-0.143	-0.267	0.279	0.660	1.394	2.025	0.485	-0.171	-0.400	-1.146	-0.820	-0.397	-0.407	-0.357	-0.055	-0.160	-0.440	0.845	0.799	1.622	1.582	2.392	-144.531
-0.648	-0.799	-0.633	-0.851	-1.022	-0.791	-0.040	-0.283	0.265	0.625	1.268	1.858	0.407	-0.194	-0.332	-0.992	-0.727	-0.334	-0.342	-0.197	-0.064	-0.145	-0.386	0.684	0.660	1.388	1.376	2.136	-140.625
-0.503	-0.634	-0.492	-0.685	-0.862	-0.646	0.119	-0.272	0.230	0.570	1.087	1.586	0.334	-0.193	-0.236	-0.829	-0.632	-0.283	-0.290	-0.055	-0.057	-0.126	-0.297	0.490	0.484	1.061	1.102	1.734	-136.719
-0.333	-0.468	-0.331	-0.524	-0.683	-0.477	0.300	-0.243	0.170	0.495	0.872	1.242	0.270	-0.174	-0.114	-0.670	-0.535	-0.240	-0.247	0.052	-0.039	-0.102	-0.181	0.286	0.287	0.679	0.802	1.229	-132.812
-0.154	-0.318	-0.168	-0.387	-0.513	-0.307	0.464	-0.211	0.082	0.402	0.641	0.864	0.215	-0.144	0.029	-0.526	-0.433	-0.201	-0.209	0.111	-0.016	-0.072	-0.045	0.094	0.093	0.289	0.521	0.678	-128.906
0.013	-0.197	-0.019	-0.287	-0.373	-0.154	0.575	-0.190	-0.031	0.293	0.409	0.491	0.167	-0.116	0.178	-0.400	-0.325	-0.163	-0.173	0.119	0.003	-0.037	0.098	-0.067	-0.070	-0.059	0.293	0.143	-125.000
0.152	-0.109	0.102	-0.226	-0.280	-0.029	0.607	-0.188	-0.161	0.173	0.188	0.156	0.123	-0.095	0.318	-0.289	-0.211	-0.122	-0.134	0.079	0.012	0.002	0.237	-0.185	-0.179	-0.325	0.145	-0.321	-121.094
0.249	-0.053	0.187	-0.198	-0.237	0.063	0.549	-0.210	-0.295	0.046	-0.019	-0.119	0.080	-0.087	0.428	-0.191	-0.089	-0.079	-0.090	0.004	0.003	0.041	0.359	-0.254	-0.216	-0.485	0.081	-0.674	-117.188
0.300	-0.019	0.236	-0.187	-0.235	0.126	0.406	-0.248	-0.423	-0.081	-0.210	-0.321	0.038	-0.090	0.491	-0.100	0.038	-0.038	-0.043	-0.086	-0.026	0.077	0.451	-0.275	-0.179	-0.537	0.093	-0.897	-113.281
0.307	0.004	0.254	-0.175	-0.257	0.169	0.197	-0.291	-0.529	-0.197	-0.383	-0.450	-0.001	-0.101	0.495	-0.015	0.168	-0.004	0.006	-0.175	-0.074	0.107	0.505	-0.254	-0.080	-0.497	0.161	-0.993	-109.375
0.281	0.028	0.250	-0.147	-0.281	0.205	-0.042	-0.322	-0.605	-0.292	-0.537	-0.514	-0.036	-0.110	0.439	0.065	0.294	0.016	0.053	-0.246	-0.136	0.126	0.514	-0.204	0.057	-0.398	0.256	-0.982	-105.469
0.235	0.062	0.235	-0.090	-0.284	0.243	-0.274	-0.326	-0.642	-0.354	-0.663	-0.525	-0.061	-0.113	0.333	0.139	0.409	0.016	0.090	-0.288	-0.205	0.131	0.478	-0.141	0.199	-0.278	0.351	-0.894	-101.562
0.187	0.113	0.220	-0.003	-0.251	0.290	-0.464	-0.291	-0.637	-0.375	-0.751	-0.496	-0.076	-0.102	0.194	0.204	0.500	-0.010	0.112	-0.298	-0.269	0.118	0.398	-0.080	0.315	-0.171	0.426	-0.761	-97.656
0.148	0.181	0.210	0.113	-0.176	0.347	-0.586	-0.214	-0.592	-0.350	-0.789	-0.439	-0.079	-0.078	0.047	0.259	0.555	-0.064	0.111	-0.278	-0.318	0.085	0.282	-0.037	0.376	-0.098	0.467	-0.609	-93.750
0.128	0.262	0.209	0.248	-0.061	0.410	-0.627	-0.102	-0.512	-0.281	-0.769	-0.361	-0.068	-0.040	-0.087	0.303	0.567	-0.144	0.083	-0.234	-0.342	0.032	0.139	-0.020	0.368	-0.068	0.471	-0.455	-89.844
0.129	0.351	0.215	0.388	0.083	0.470	-0.590	0.031	-0.406	-0.175	-0.690	-0.268	-0.045	0.005	-0.190	0.337	0.532	-0.241	0.030	-0.177	-0.336	-0.037	-0.018	-0.032	0.288	-0.071	0.442	-0.303	-85.938
0.151	0.438	0.226	0.521	0.237	0.515	-0.490	0.163	-0.287	-0.046	-0.559	-0.161	-0.014	0.051	-0.256	0.363	0.455	-0.343	-0.044	-0.116	-0.300	-0.116	-0.176	-0.069	0.148	-0.091	0.392	-0.153	-82.031
0.190	0.515	0.239	0.633	0.385	0.534	-0.350	0.272	-0.166	0.087	-0.392	-0.046	0.024	0.092	-0.282	0.382	0.352	-0.435	-0.126	-0.061	-0.239	-0.194	-0.318	-0.117	-0.031	-0.107	0.333	-0.001	-78.125
0.238	0.578	0.250	0.714	0.510	0.518	-0.197	0.336	-0.058	0.206	-0.213	0.072	0.062	0.124	-0.276	0.399	0.243	-0.497	-0.202	-0.015	-0.163	-0.261	-0.432	-0.165	-0.223	-0.106	0.275	0.156	-74.219
0.291	0.620	0.259	0.761	0.601	0.464	-0.058	0.342	0.025	0.292	-0.047	0.181	0.095	0.145	-0.247	0.414	0.149	-0.515	-0.257	0.020	-0.084	-0.305	-0.505	-0.200	-0.403	-0.082	0.223	0.312	-70.312
0.343	0.644	0.268	0.775	0.657	0.374	0.046	0.289	0.076	0.333	0.082	0.267	0.119	0.155	-0.203	0.432	0.090	-0.479	-0.279	0.048	-0.017	-0.321	-0.531	-0.216	-0.551	-0.040	0.178	0.456	-66.406
0.391	0.650	0.279	0.760	0.682	0.259	0.104	0.185	0.092	0.325	0.159	0.315	0.129	0.156	-0.153	0.454	0.078	-0.387	-0.264	0.076	0.028	-0.307	-0.509	-0.214	-0.654	0.005	0.133	0.568	-62.500
0.432	0.645	0.295	0.728	0.683	0.133	0.116	0.050	0.079	0.271	0.176	0.313	0.121	0.149	-0.106	0.482	0.112	-0.248	-0.214	0.110	0.042	-0.267	-0.445	-0.198	-0.709	0.038	0.078	0.630	-58.594
0.463	0.635	0.318	0.689	0.673	0.014	0.091	-0.090	0.044	0.182	0.137	0.258	0.094	0.136	-0.066	0.518	0.185	-0.079	-0.139	0.155	0.021	-0.210	-0.353	-0.177	-0.721	0.044	0.004	0.626	-54.688
0.487	0.625	0.346	0.653	0.663	-0.083	0.043	-0.208	0.004	0.073	0.055	0.150	0.045	0.118	-0.038	0.563	0.286	0.100	-0.051	0.213	-0.029	-0.148	-0.246	-0.161	-0.701	0.011	-0.100	0.546	-50.781
0.503	0.621	0.377	0.630	0.660	-0.145	-0.012	-0.281	-0.029	-0.040	-0.055	-0.001	-0.025	0.093	-0.024	0.617	0.400	0.266	0.038	0.285	-0.100	-0.088	-0.141	-0.155	-0.667	-0.063	-0.240	0.388	-46.875
0.516	0.627	0.407	0.626	0.668	-0.165	-0.064	-0.295	-0.043	-0.147	-0.176	-0.182	-0.118	0.057	-0.021	0.681	0.519	0.405	0.122	0.367	-0.178	-0.039	-0.052	-0.165	-0.633	-0.178	-0.419	0.161	-42.969
