FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
-0.044	-0.340	-0.696	-0.336	-0.866	-1.449	-0.725	-0.620	-0.851	-1.204	-1.234	-0.214	0.380	-0.076	0.434	0.249	1.237	1.070	0.223	-0.006	0.249	0.132	0.062	0.507	1.021	0.403	0.210	-0.389	-199.219
-0.472	-0.763	-0.783	-0.573	-0.944	-1.164	-0.449	-0.119	-0.232	-0.780	-0.706	0.206	0.302	-0.179	-0.248	-0.333	0.642	0.667	-0.057	-0.534	-0.081	0.043	0.137	0.726	1.370	1.062	0.680	0.204	-195.312
-0.876	-1.163	-0.871	-0.809	-1.022	-0.909	-0.182	0.354	0.378	-0.356	-0.182	0.608	0.219	-0.285	-0.874	-0.889	0.081	0.293	-0.328	-1.036	-0.403	-0.047	0.192	0.907	1.683	1.662	1.109	0.754	-191.406
-1.233	-1.516	-0.959	-1.045	-1.099	-0.706	0.067	0.775	0.972	0.067	0.337	0.980	0.128	-0.397	-1.394	-1.390	-0.412	-0.028	-0.580	-1.483	-0.706	-0.141	0.213	1.020	1.923	2.147	1.455	1.220	-187.500
-1.523	-1.803	-1.041	-1.277	-1.172	-0.563	0.293	1.129	1.539	0.485	0.847	1.313	0.029	-0.512	-1.779	-1.810	-0.812	-0.284	-0.803	-1.852	-0.977	-0.238	0.192	1.045	2.064	2.475	1.688	1.573	-183.594
-1.734	-2.006	-1.110	-1.496	-1.234	-0.479	0.493	1.412	2.062	0.886	1.336	1.596	-0.075	-0.629	-2.017	-2.127	-1.096	-0.470	-0.987	-2.122	-1.203	-0.334	0.128	0.973	2.089	2.621	1.786	1.793	-179.688
-1.858	-2.113	-1.154	-1.686	-1.275	-0.440	0.662	1.623	2.516	1.255	1.783	1.820	-0.181	-0.741	-2.114	-2.324	-1.254	-0.585	-1.122	-2.278	-1.372	-0.423	0.030	0.810	1.993	2.576	1.742	1.876	-175.781
-1.892	-2.117	-1.163	-1.827	-1.284	-0.429	0.797	1.764	2.869	1.568	2.163	1.978	-0.281	-0.842	-2.085	-2.389	-1.282	-0.638	-1.202	-2.312	-1.473	-0.502	-0.087	0.572	1.786	2.354	1.562	1.831	-171.875
-1.832	-2.014	-1.127	-1.898	-1.253	-0.425	0.892	1.838	3.089	1.801	2.447	2.065	-0.370	-0.925	-1.955	-2.317	-1.185	-0.638	-1.221	-2.224	-1.500	-0.567	-0.206	0.282	1.486	1.986	1.266	1.682	-167.969
-1.680	-1.808	-1.038	-1.878	-1.175	-0.411	0.943	1.841	3.146	1.930	2.607	2.078	-0.443	-0.980	-1.745	-2.111	-0.979	-0.596	-1.179	-2.020	-1.449	-0.617	-0.311	-0.030	1.119	1.513	0.883	1.460	-164.062
-1.446	-1.509	-0.894	-1.753	-1.046	-0.373	0.944	1.769	3.019	1.936	2.619	2.014	-0.492	-0.998	-1.478	-1.782	-0.687	-0.527	-1.078	-1.713	-1.322	-0.653	-0.387	-0.337	0.715	0.984	0.449	1.195	-160.156
-1.142	-1.132	-0.700	-1.516	-0.867	-0.303	0.893	1.617	2.700	1.808	2.471	1.872	-0.514	-0.967	-1.174	-1.351	-0.334	-0.442	-0.923	-1.320	-1.123	-0.676	-0.426	-0.610	0.299	0.445	0.002	0.916	-156.250
-0.790	-0.697	-0.464	-1.174	-0.642	-0.201	0.789	1.383	2.196	1.546	2.158	1.649	-0.505	-0.877	-0.852	-0.845	0.054	-0.351	-0.721	-0.865	-0.861	-0.684	-0.424	-0.829	-0.104	-0.064	-0.423	0.636	-152.344
-0.421	-0.228	-0.201	-0.747	-0.378	-0.068	0.637	1.067	1.534	1.162	1.692	1.346	-0.460	-0.723	-0.531	-0.299	0.450	-0.261	-0.480	-0.373	-0.548	-0.669	-0.382	-0.974	-0.474	-0.513	-0.795	0.360	-148.438
