FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
0.622	-0.589	-0.785	-0.677	-0.677	-0.759	-0.296	0.371	0.231	-0.097	0.270	0.307	-0.364	-0.398	0.680	0.415	0.066	-0.049	0.665	-0.069	0.104	-0.053	-0.105	-0.030	0.620	0.693	-0.130	0.274	-199.219
0.670	-0.162	-0.448	-0.264	-0.518	-0.543	-0.315	0.245	0.036	-0.161	0.163	0.197	-0.227	-0.306	0.494	0.527	0.175	-0.174	0.562	0.184	0.165	-0.086	-0.196	-0.099	0.394	0.515	-0.030	0.105	-195.312
0.720	0.227	-0.148	0.109	-0.384	-0.355	-0.354	0.106	-0.170	-0.241	0.035	0.077	-0.117	-0.217	0.345	0.642	0.305	-0.266	0.498	0.428	0.231	-0.092	-0.256	-0.156	0.194	0.351	0.052	-0.050	-191.406
0.768	0.544	0.084	0.407	-0.289	-0.217	-0.422	-0.051	-0.391	-0.346	-0.122	-0.056	-0.054	-0.130	0.252	0.755	0.463	-0.302	0.500	0.654	0.304	-0.050	-0.261	-0.193	0.043	0.209	0.101	-0.178	-187.500
0.809	0.767	0.229	0.608	-0.240	-0.139	-0.520	-0.224	-0.619	-0.477	-0.309	-0.203	-0.047	-0.049	0.224	0.860	0.649	-0.275	0.577	0.848	0.383	0.043	-0.205	-0.206	-0.051	0.096	0.108	-0.270	-183.594
0.838	0.887	0.288	0.704	-0.233	-0.120	-0.637	-0.399	-0.836	-0.626	-0.513	-0.353	-0.098	0.022	0.254	0.947	0.845	-0.189	0.718	1.001	0.457	0.175	-0.097	-0.195	-0.086	0.014	0.073	-0.323	-179.688
0.846	0.913	0.271	0.701	-0.255	-0.150	-0.755	-0.556	-1.019	-0.776	-0.709	-0.493	-0.197	0.078	0.323	1.003	1.029	-0.066	0.895	1.101	0.517	0.319	0.039	-0.170	-0.075	-0.043	-0.001	-0.338	-175.781
0.829	0.860	0.202	0.621	-0.286	-0.210	-0.849	-0.672	-1.141	-0.904	-0.869	-0.608	-0.326	0.115	0.404	1.017	1.172	0.069	1.071	1.143	0.552	0.445	0.174	-0.142	-0.037	-0.080	-0.102	-0.321	-171.875
0.776	0.751	0.105	0.490	-0.303	-0.277	-0.896	-0.727	-1.180	-0.989	-0.968	-0.687	-0.466	0.132	0.464	0.983	1.247	0.189	1.208	1.126	0.557	0.526	0.280	-0.119	0.009	-0.107	-0.215	-0.279	-167.969
0.682	0.611	0.001	0.339	-0.287	-0.332	-0.876	-0.712	-1.128	-1.014	-0.988	-0.722	-0.590	0.134	0.476	0.900	1.239	0.273	1.277	1.056	0.533	0.546	0.340	-0.109	0.043	-0.129	-0.324	-0.220	-164.062
0.541	0.460	-0.096	0.195	-0.227	-0.362	-0.784	-0.627	-0.991	-0.972	-0.923	-0.713	-0.679	0.127	0.422	0.774	1.144	0.309	1.262	0.945	0.485	0.507	0.349	-0.111	0.057	-0.149	-0.409	-0.149	-160.156
0.356	0.312	-0.179	0.075	-0.125	-0.363	-0.624	-0.486	-0.785	-0.865	-0.783	-0.665	-0.716	0.120	0.297	0.618	0.970	0.296	1.164	0.807	0.426	0.423	0.318	-0.116	0.052	-0.164	-0.457	-0.069	-156.250
0.136	0.177	-0.250	-0.013	0.007	-0.338	-0.415	-0.310	-0.540	-0.704	-0.586	-0.585	-0.693	0.122	0.110	0.445	0.737	0.242	0.996	0.657	0.367	0.317	0.265	-0.114	0.034	-0.166	-0.456	0.020	-152.344
-0.100	0.058	-0.310	-0.072	0.145	-0.298	-0.181	-0.125	-0.284	-0.505	-0.356	-0.482	-0.612	0.138	-0.118	0.269	0.469	0.159	0.780	0.507	0.317	0.212	0.212	-0.093	0.018	-0.144	-0.400	0.116	-148.438
-0.329	-0.044	-0.362	-0.113	0.263	-0.256	0.049	0.048	-0.042	-0.286	-0.115	-0.361	-0.481	0.169	-0.360	0.098	0.188	0.061	0.539	0.362	0.278	0.124	0.173	-0.044	0.019	-0.090	-0.288	0.219	-144.531
-0.530	-0.133	-0.407	-0.150	0.336	-0.225	0.253	0.195	0.171	-0.059	0.120	-0.224	-0.311	0.208	-0.590	-0.065	-0.088	-0.045	0.290	0.221	0.247	0.059	0.155	0.036	0.047	0.005	-0.125	0.329	-140.625
-0.684	-0.214	-0.442	-0.199	0.347	-0.212	0.418	0.310	0.352	0.167	0.344	-0.069	-0.115	0.251	-0.787	-0.223	-0.348	-0.156	0.044	0.075	0.214	0.010	0.150	0.145	0.109	0.142	0.081	0.444	-136.719
-0.782	-0.291	-0.463	-0.269	0.291	-0.216	0.540	0.398	0.507	0.388	0.557	0.107	0.098	0.287	-0.940	-0.382	-0.591	-0.275	-0.194	-0.082	0.168	-0.037	0.144	0.272	0.200	0.316	0.320	0.562	-132.812
-0.828	-0.371	-0.467	-0.365	0.180	-0.231	0.626	0.469	0.648	0.602	0.760	0.302	0.318	0.312	-1.048	-0.548	-0.815	-0.403	-0.422	-0.255	0.100	-0.098	0.121	0.405	0.308	0.515	0.575	0.677	-128.906
-0.832	-0.454	-0.452	-0.477	0.035	-0.242	0.689	0.534	0.782	0.804	0.954	0.509	0.538	0.323	-1.113	-0.721	-1.018	-0.541	-0.635	-0.442	0.008	-0.183	0.067	0.525	0.416	0.716	0.827	0.782	-125.000
-0.807	-0.537	-0.417	-0.590	-0.111	-0.236	0.741	0.598	0.911	0.985	1.131	0.712	0.745	0.322	-1.141	-0.891	-1.194	-0.680	-0.820	-0.627	-0.098	-0.291	-0.021	0.615	0.502	0.893	1.051	0.868	-121.094
-0.766	-0.609	-0.361	-0.680	-0.228	-0.196	0.789	0.661	1.027	1.130	1.274	0.887	0.926	0.312	-1.133	-1.040	-1.330	-0.808	-0.959	-0.789	-0.207	-0.413	-0.137	0.659	0.543	1.016	1.224	0.921	-117.188
-0.716	-0.654	-0.284	-0.724	-0.291	-0.115	0.831	0.714	1.114	1.220	1.362	1.009	1.059	0.296	-1.089	-1.144	-1.410	-0.901	-1.031	-0.902	-0.298	-0.531	-0.262	0.644	0.524	1.060	1.319	0.927	-113.281
-0.657	-0.654	-0.183	-0.702	-0.290	0.008	0.859	0.746	1.152	1.238	1.373	1.058	1.124	0.274	-1.002	-1.181	-1.417	-0.936	-1.018	-0.945	-0.358	-0.625	-0.374	0.564	0.437	1.009	1.321	0.876	-109.375
-0.580	-0.595	-0.054	-0.608	-0.230	0.165	0.857	0.741	1.122	1.169	1.292	1.020	1.103	0.243	-0.867	-1.135	-1.341	-0.894	-0.915	-0.907	-0.377	-0.679	-0.452	0.421	0.284	0.859	1.218	0.762	-105.469
-0.476	-0.469	0.107	-0.447	-0.131	0.337	0.806	0.688	1.014	1.008	1.115	0.896	0.987	0.198	-0.678	-1.002	-1.178	-0.761	-0.730	-0.790	-0.356	-0.686	-0.481	0.225	0.079	0.624	1.016	0.589	-101.562
