FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
-2.726	-1.048	-1.016	-0.263	-0.269	-0.289	0.644	-0.377	-0.184	0.513	-0.250	0.483	1.494	1.914	-1.591	-0.037	-0.115	-1.276	0.147	0.879	1.686	0.559	0.286	1.534	0.863	1.424	1.647	0.939	-199.219
-1.746	-0.569	-0.803	0.031	-0.146	-0.168	0.595	-0.171	-0.135	0.445	-0.191	0.414	1.208	1.577	-1.082	0.189	-0.122	-1.110	0.112	0.918	1.493	0.415	0.203	0.971	0.440	0.847	1.062	0.596	-195.312
-0.819	-0.133	-0.587	0.295	-0.033	-0.054	0.539	0.005	-0.102	0.374	-0.149	0.332	0.936	1.266	-0.580	0.411	-0.101	-0.936	0.101	0.965	1.321	0.296	0.132	0.430	0.035	0.285	0.496	0.259	-191.406
0.004	0.229	-0.367	0.508	0.062	0.045	0.471	0.131	-0.093	0.293	-0.135	0.232	0.688	0.997	-0.098	0.624	-0.034	-0.750	0.129	1.022	1.183	0.219	0.083	-0.064	-0.331	-0.239	-0.030	-0.065	-187.500
0.683	0.498	-0.154	0.655	0.137	0.127	0.387	0.190	-0.116	0.202	-0.153	0.113	0.472	0.781	0.346	0.821	0.082	-0.558	0.201	1.090	1.085	0.192	0.062	-0.489	-0.635	-0.704	-0.494	-0.368	-183.594
1.190	0.674	0.037	0.739	0.196	0.191	0.286	0.176	-0.173	0.097	-0.204	-0.021	0.292	0.622	0.726	0.996	0.238	-0.371	0.314	1.169	1.031	0.216	0.071	-0.824	-0.859	-1.084	-0.875	-0.633	-179.688
1.513	0.767	0.187	0.770	0.244	0.237	0.171	0.093	-0.259	-0.020	-0.283	-0.161	0.146	0.515	1.019	1.140	0.412	-0.206	0.451	1.251	1.015	0.281	0.107	-1.055	-0.988	-1.359	-1.153	-0.847	-175.781
1.655	0.799	0.281	0.764	0.290	0.271	0.047	-0.044	-0.368	-0.150	-0.383	-0.295	0.031	0.448	1.206	1.245	0.572	-0.080	0.591	1.329	1.024	0.368	0.163	-1.173	-1.017	-1.511	-1.316	-0.993	-171.875
1.637	0.791	0.312	0.737	0.335	0.296	-0.078	-0.211	-0.487	-0.289	-0.493	-0.412	-0.061	0.403	1.283	1.301	0.689	-0.005	0.708	1.387	1.041	0.454	0.225	-1.181	-0.951	-1.534	-1.362	-1.062	-167.969
1.493	0.761	0.284	0.701	0.375	0.316	-0.198	-0.380	-0.604	-0.432	-0.600	-0.501	-0.137	0.363	1.258	1.301	0.737	0.015	0.778	1.409	1.043	0.518	0.283	-1.093	-0.805	-1.433	-1.301	-1.051	-164.062
