FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
0.053	-0.331	-0.149	0.626	0.719	0.611	0.826	0.529	0.164	0.711	-0.087	-0.057	0.736	0.704	0.261	-0.341	-0.550	-0.034	-0.009	0.333	0.774	0.054	-0.429	-0.002	-0.728	-0.624	-0.226	-0.352	-199.219
-0.097	-0.285	-0.143	0.528	0.548	0.455	0.799	0.412	0.199	0.787	0.079	0.161	0.902	0.741	-0.048	-0.331	-0.619	-0.275	-0.018	0.283	0.707	0.081	-0.340	0.134	-0.659	-0.530	-0.048	-0.246	-195.312
-0.193	-0.206	-0.113	0.468	0.405	0.321	0.759	0.291	0.213	0.836	0.202	0.326	1.029	0.768	-0.297	-0.288	-0.650	-0.474	-0.013	0.261	0.661	0.104	-0.262	0.225	-0.619	-0.480	0.072	-0.186	-191.406
-0.197	-0.077	-0.052	0.465	0.304	0.221	0.695	0.166	0.189	0.838	0.256	0.402	1.084	0.776	-0.442	-0.189	-0.611	-0.597	0.017	0.284	0.646	0.124	-0.200	0.242	-0.621	-0.499	0.095	-0.203	-187.500
-0.091	0.103	0.041	0.528	0.250	0.159	0.598	0.037	0.123	0.781	0.229	0.372	1.047	0.753	-0.454	-0.024	-0.489	-0.626	0.077	0.357	0.664	0.139	-0.153	0.169	-0.664	-0.592	0.002	-0.305	-183.594
0.118	0.323	0.160	0.644	0.233	0.126	0.464	-0.093	0.015	0.662	0.127	0.241	0.908	0.692	-0.334	0.202	-0.287	-0.560	0.166	0.476	0.709	0.152	-0.118	0.013	-0.732	-0.741	-0.196	-0.480	-179.688
0.399	0.557	0.289	0.788	0.233	0.108	0.295	-0.219	-0.122	0.490	-0.031	0.034	0.676	0.586	-0.102	0.468	-0.027	-0.418	0.278	0.623	0.763	0.165	-0.088	-0.204	-0.794	-0.909	-0.466	-0.694	-175.781
0.704	0.774	0.409	0.925	0.227	0.088	0.101	-0.338	-0.271	0.282	-0.215	-0.212	0.372	0.435	0.200	0.742	0.257	-0.227	0.401	0.773	0.805	0.182	-0.052	-0.444	-0.818	-1.051	-0.758	-0.901	-171.875
0.983	0.939	0.498	1.019	0.194	0.049	-0.106	-0.443	-0.412	0.061	-0.393	-0.455	0.028	0.245	0.520	0.987	0.525	-0.020	0.521	0.896	0.816	0.207	-0.001	-0.664	-0.775	-1.123	-1.018	-1.057	-167.969
1.191	1.026	0.537	1.045	0.122	-0.017	-0.305	-0.527	-0.525	-0.146	-0.534	-0.655	-0.316	0.031	0.808	1.167	0.742	0.175	0.625	0.968	0.780	0.245	0.072	-0.825	-0.652	-1.095	-1.197	-1.127	-164.062
1.298	1.022	0.512	0.990	0.012	-0.109	-0.475	-0.582	-0.592	-0.315	-0.617	-0.784	-0.621	-0.189	1.021	1.259	0.880	0.338	0.702	0.972	0.691	0.295	0.168	-0.901	-0.455	-0.960	-1.266	-1.098	-160.156
1.294	0.929	0.418	0.861	-0.120	-0.213	-0.596	-0.599	-0.604	-0.427	-0.629	-0.827	-0.856	-0.392	1.135	1.253	0.928	0.457	0.743	0.906	0.557	0.353	0.279	-0.883	-0.210	-0.736	-1.221	-0.976	-156.250
1.190	0.766	0.264	0.679	-0.248	-0.311	-0.655	-0.574	-0.559	-0.472	-0.572	-0.788	-1.002	-0.557	1.144	1.159	0.890	0.531	0.747	0.780	0.393	0.409	0.387	-0.783	0.046	-0.458	-1.076	-0.786	-152.344
1.009	0.564	0.069	0.476	-0.346	-0.379	-0.646	-0.507	-0.465	-0.453	-0.460	-0.682	-1.052	-0.668	1.056	0.997	0.780	0.565	0.714	0.613	0.221	0.450	0.472	-0.625	0.269	-0.173	-0.864	-0.564	-148.438
0.785	0.358	-0.136	0.287	-0.391	-0.398	-0.574	-0.404	-0.333	-0.379	-0.313	-0.532	-1.016	-0.716	0.893	0.795	0.621	0.565	0.647	0.432	0.065	0.465	0.513	-0.443	0.419	0.071	-0.625	-0.346	-144.531
