FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
1.410	1.371	-0.233	0.536	-0.400	0.067	-1.076	-1.096	-1.931	-1.665	-1.661	-1.968	-0.418	-0.039	1.465	1.249	0.587	1.123	0.689	1.195	0.819	0.664	0.583	-0.020	-0.139	-0.549	-1.158	-1.205	-199.219
1.136	1.061	-0.163	0.475	-0.366	-0.012	-0.914	-0.997	-1.624	-1.408	-1.390	-1.691	-0.241	0.009	1.233	1.082	0.605	1.145	0.615	1.057	0.719	0.547	0.578	0.047	-0.066	-0.486	-0.964	-1.053	-195.312
0.889	0.773	-0.100	0.412	-0.336	-0.086	-0.760	-0.903	-1.340	-1.159	-1.128	-1.420	-0.077	0.057	1.026	0.927	0.608	1.140	0.529	0.927	0.630	0.425	0.560	0.105	-0.004	-0.428	-0.779	-0.901	-191.406
0.689	0.524	-0.047	0.344	-0.312	-0.147	-0.619	-0.821	-1.102	-0.925	-0.887	-1.159	0.065	0.107	0.854	0.794	0.579	1.088	0.424	0.812	0.562	0.299	0.525	0.149	0.041	-0.373	-0.607	-0.748	-187.500
0.554	0.323	-0.007	0.268	-0.293	-0.192	-0.496	-0.753	-0.927	-0.714	-0.672	-0.911	0.174	0.156	0.723	0.684	0.510	0.981	0.296	0.713	0.518	0.169	0.467	0.176	0.069	-0.322	-0.455	-0.594	-183.594
0.486	0.169	0.020	0.184	-0.281	-0.217	-0.395	-0.699	-0.818	-0.533	-0.490	-0.679	0.244	0.201	0.632	0.597	0.403	0.829	0.149	0.630	0.500	0.040	0.388	0.185	0.083	-0.270	-0.327	-0.442	-179.688
0.479	0.059	0.034	0.093	-0.273	-0.223	-0.318	-0.658	-0.772	-0.386	-0.343	-0.466	0.271	0.235	0.573	0.528	0.266	0.651	-0.012	0.557	0.501	-0.084	0.292	0.175	0.088	-0.215	-0.224	-0.297	-175.781
0.516	-0.018	0.038	-0.000	-0.266	-0.208	-0.264	-0.625	-0.776	-0.275	-0.230	-0.277	0.255	0.254	0.536	0.468	0.115	0.472	-0.172	0.489	0.512	-0.195	0.187	0.151	0.092	-0.155	-0.147	-0.168	-171.875
0.573	-0.067	0.037	-0.090	-0.256	-0.175	-0.228	-0.593	-0.812	-0.202	-0.150	-0.114	0.201	0.251	0.507	0.410	-0.034	0.313	-0.315	0.421	0.524	-0.283	0.084	0.118	0.103	-0.088	-0.095	-0.060	-167.969
0.623	-0.096	0.035	-0.168	-0.237	-0.127	-0.203	-0.556	-0.860	-0.166	-0.101	0.016	0.116	0.224	0.475	0.345	-0.163	0.191	-0.425	0.350	0.525	-0.340	-0.003	0.080	0.125	-0.018	-0.065	0.023	-164.062
