FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
0.141	0.386	-0.220	-0.041	0.418	0.326	-0.147	0.009	-0.765	-0.803	-0.797	-0.656	-0.581	0.219	0.771	0.746	1.279	1.183	0.276	0.994	0.835	0.655	0.783	-0.114	-0.123	-0.044	-0.990	-0.699	-199.219
0.093	0.204	-0.459	-0.128	0.189	0.217	-0.015	0.046	-0.623	-0.603	-0.607	-0.431	-0.291	0.316	0.645	0.630	0.994	0.923	0.052	0.875	0.842	0.740	0.794	0.134	0.019	0.078	-0.546	-0.523	-195.312
0.051	0.032	-0.674	-0.213	-0.035	0.111	0.100	0.083	-0.487	-0.419	-0.423	-0.216	-0.031	0.391	0.532	0.519	0.744	0.690	-0.145	0.753	0.831	0.807	0.792	0.352	0.152	0.193	-0.137	-0.345	-191.406
0.017	-0.119	-0.842	-0.295	-0.244	0.016	0.186	0.121	-0.359	-0.261	-0.250	-0.018	0.177	0.429	0.439	0.414	0.547	0.499	-0.302	0.625	0.791	0.840	0.762	0.516	0.264	0.294	0.205	-0.166	-187.500
-0.004	-0.238	-0.946	-0.367	-0.424	-0.062	0.237	0.159	-0.245	-0.140	-0.095	0.152	0.322	0.425	0.368	0.321	0.412	0.359	-0.409	0.493	0.717	0.829	0.698	0.611	0.344	0.374	0.463	0.012	-183.594
-0.007	-0.314	-0.981	-0.420	-0.562	-0.119	0.249	0.194	-0.152	-0.061	0.033	0.286	0.401	0.382	0.321	0.247	0.341	0.272	-0.466	0.367	0.613	0.773	0.600	0.635	0.386	0.428	0.629	0.180	-179.688
0.013	-0.340	-0.948	-0.444	-0.646	-0.152	0.226	0.223	-0.088	-0.028	0.125	0.375	0.425	0.314	0.295	0.200	0.323	0.229	-0.481	0.256	0.492	0.676	0.474	0.594	0.386	0.454	0.705	0.326	-175.781
0.058	-0.313	-0.860	-0.433	-0.666	-0.160	0.174	0.242	-0.057	-0.040	0.176	0.415	0.405	0.236	0.286	0.185	0.338	0.218	-0.470	0.173	0.369	0.549	0.332	0.504	0.343	0.448	0.703	0.437	-171.875
0.127	-0.234	-0.729	-0.384	-0.623	-0.144	0.105	0.248	-0.059	-0.087	0.185	0.407	0.359	0.164	0.286	0.203	0.364	0.219	-0.450	0.126	0.261	0.408	0.184	0.383	0.262	0.411	0.638	0.505	-167.969
0.216	-0.112	-0.571	-0.301	-0.523	-0.104	0.033	0.245	-0.088	-0.154	0.160	0.361	0.300	0.107	0.287	0.246	0.375	0.217	-0.441	0.114	0.178	0.265	0.043	0.249	0.150	0.347	0.525	0.523	-164.062
