FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
-0.446	-0.098	-0.112	1.122	0.407	-0.011	-0.531	-1.437	-0.526	-0.620	-0.453	-0.182	0.005	0.058	0.261	0.534	-0.117	-0.173	0.383	0.076	0.552	0.382	0.401	0.445	0.044	-0.176	0.204	-0.664	-199.219
-0.147	0.132	0.032	1.224	0.316	0.034	-0.547	-1.287	-0.750	-0.656	-0.561	-0.259	-0.019	0.053	0.450	0.641	0.020	0.040	0.328	0.268	0.519	0.227	0.260	0.291	0.047	-0.292	0.146	-0.518	-195.312
0.112	0.328	0.151	1.292	0.233	0.064	-0.551	-1.145	-0.950	-0.676	-0.648	-0.327	-0.026	0.053	0.598	0.729	0.142	0.230	0.280	0.436	0.492	0.085	0.144	0.153	0.063	-0.373	0.099	-0.378	-191.406
0.289	0.458	0.224	1.292	0.165	0.066	-0.532	-1.016	-1.097	-0.663	-0.690	-0.364	-0.002	0.060	0.668	0.777	0.235	0.373	0.237	0.555	0.471	-0.038	0.066	0.050	0.108	-0.378	0.085	-0.230	-187.500
0.355	0.499	0.235	1.206	0.115	0.034	-0.483	-0.904	-1.173	-0.611	-0.674	-0.356	0.063	0.074	0.641	0.772	0.286	0.456	0.196	0.609	0.454	-0.135	0.033	-0.006	0.187	-0.286	0.115	-0.067	-183.594
0.302	0.447	0.182	1.028	0.083	-0.027	-0.408	-0.810	-1.170	-0.521	-0.603	-0.300	0.167	0.092	0.515	0.708	0.294	0.472	0.155	0.593	0.437	-0.204	0.039	-0.008	0.299	-0.092	0.196	0.115	-179.688
0.143	0.314	0.074	0.771	0.067	-0.109	-0.313	-0.732	-1.091	-0.407	-0.490	-0.198	0.301	0.110	0.307	0.589	0.261	0.424	0.111	0.512	0.416	-0.246	0.074	0.042	0.434	0.186	0.325	0.314	-175.781
-0.094	0.122	-0.069	0.457	0.062	-0.197	-0.211	-0.668	-0.948	-0.286	-0.355	-0.062	0.449	0.121	0.046	0.423	0.196	0.322	0.061	0.379	0.384	-0.263	0.122	0.136	0.579	0.521	0.493	0.527	-171.875
-0.365	-0.098	-0.226	0.121	0.060	-0.281	-0.116	-0.610	-0.758	-0.176	-0.218	0.098	0.592	0.120	-0.233	0.223	0.108	0.179	0.004	0.211	0.332	-0.261	0.167	0.263	0.716	0.873	0.690	0.745	-167.969
-0.625	-0.317	-0.372	-0.206	0.055	-0.349	-0.039	-0.551	-0.545	-0.089	-0.094	0.267	0.716	0.104	-0.495	0.006	0.007	0.017	-0.060	0.026	0.257	-0.245	0.198	0.411	0.833	1.205	0.900	0.963	-164.062
-0.831	-0.510	-0.486	-0.490	0.042	-0.394	0.011	-0.484	-0.330	-0.031	0.009	0.436	0.806	0.072	-0.710	-0.215	-0.098	-0.147	-0.130	-0.160	0.157	-0.220	0.205	0.567	0.913	1.478	1.108	1.169	-160.156
-0.950	-0.662	-0.553	-0.709	0.020	-0.412	0.035	-0.400	-0.132	-0.004	0.090	0.589	0.855	0.028	-0.851	-0.424	-0.201	-0.290	-0.202	-0.333	0.035	-0.190	0.188	0.715	0.947	1.662	1.293	1.349	-156.250
-0.961	-0.764	-0.566	-0.849	-0.010	-0.398	0.033	-0.295	0.030	-0.003	0.149	0.712	0.858	-0.024	-0.900	-0.608	-0.293	-0.395	-0.269	-0.482	-0.098	-0.156	0.155	0.841	0.924	1.732	1.432	1.483	-152.344
-0.859	-0.815	-0.524	-0.908	-0.041	-0.348	0.012	-0.170	0.147	-0.022	0.185	0.786	0.814	-0.082	-0.848	-0.752	-0.367	-0.448	-0.321	-0.599	-0.228	-0.121	0.115	0.928	0.837	1.675	1.501	1.546	-148.438
-0.650	-0.814	-0.432	-0.889	-0.065	-0.261	-0.023	-0.028	0.213	-0.059	0.197	0.792	0.724	-0.141	-0.690	-0.848	-0.415	-0.441	-0.350	-0.677	-0.341	-0.084	0.078	0.959	0.685	1.485	1.476	1.513	-144.531
-0.354	-0.763	-0.301	-0.806	-0.075	-0.142	-0.067	0.122	0.228	-0.109	0.180	0.718	0.586	-0.204	-0.433	-0.889	-0.428	-0.375	-0.348	-0.711	-0.421	-0.050	0.053	0.919	0.469	1.170	1.338	1.367	-140.625
0.005	-0.663	-0.141	-0.674	-0.065	0.004	-0.117	0.268	0.200	-0.172	0.133	0.561	0.405	-0.272	-0.092	-0.872	-0.403	-0.261	-0.316	-0.701	-0.461	-0.021	0.039	0.798	0.199	0.752	1.083	1.103	-136.719
0.396	-0.516	0.032	-0.514	-0.033	0.161	-0.174	0.395	0.139	-0.245	0.058	0.334	0.182	-0.348	0.309	-0.799	-0.336	-0.113	-0.258	-0.648	-0.458	-0.004	0.029	0.595	-0.109	0.263	0.717	0.738	-132.812
0.786	-0.326	0.204	-0.347	0.015	0.313	-0.239	0.489	0.062	-0.325	-0.036	0.062	-0.073	-0.435	0.738	-0.679	-0.227	0.050	-0.184	-0.557	-0.415	-0.003	0.014	0.318	-0.434	-0.257	0.263	0.303	-128.906
1.144	-0.102	0.359	-0.194	0.069	0.439	-0.315	0.534	-0.020	-0.408	-0.137	-0.220	-0.347	-0.530	1.159	-0.520	-0.080	0.210	-0.104	-0.432	-0.340	-0.019	-0.018	-0.017	-0.752	-0.763	-0.244	-0.156	-125.000
1.442	0.143	0.486	-0.073	0.116	0.520	-0.404	0.522	-0.095	-0.490	-0.230	-0.475	-0.624	-0.628	1.535	-0.336	0.100	0.352	-0.026	-0.281	-0.242	-0.049	-0.071	-0.382	-1.039	-1.216	-0.762	-0.592	-121.094
1.658	0.393	0.572	0.006	0.145	0.542	-0.503	0.450	-0.159	-0.568	-0.304	-0.674	-0.878	-0.713	1.831	-0.138	0.302	0.465	0.043	-0.110	-0.130	-0.085	-0.141	-0.746	-1.272	-1.583	-1.249	-0.960	-117.188
1.778	0.626	0.613	0.041	0.149	0.498	-0.607	0.325	-0.212	-0.637	-0.353	-0.801	-1.085	-0.766	2.022	0.062	0.515	0.543	0.104	0.073	-0.007	-0.113	-0.219	-1.075	-1.437	-1.844	-1.665	-1.233	-113.281
1.796	0.825	0.608	0.040	0.131	0.394	-0.703	0.164	-0.261	-0.694	-0.377	-0.853	-1.220	-0.767	2.095	0.256	0.721	0.584	0.158	0.262	0.124	-0.120	-0.288	-1.337	-1.527	-1.992	-1.982	-1.399	-109.375
1.716	0.972	0.563	0.020	0.102	0.244	-0.774	-0.014	-0.309	-0.734	-0.384	-0.845	-1.265	-0.697	2.048	0.432	0.901	0.590	0.209	0.448	0.266	-0.094	-0.332	-1.508	-1.539	-2.032	-2.181	-1.461	-105.469
1.547	1.056	0.488	0.001	0.078	0.075	-0.804	-0.188	-0.358	-0.751	-0.379	-0.796	-1.208	-0.547	1.888	0.583	1.036	0.564	0.261	0.620	0.415	-0.026	-0.339	-1.570	-1.481	-1.977	-2.255	-1.437	-101.562
1.302	1.072	0.394	-0.001	0.077	-0.085	-0.775	-0.339	-0.405	-0.739	-0.370	-0.728	-1.052	-0.321	1.636	0.695	1.105	0.507	0.314	0.764	0.567	0.083	-0.304	-1.520	-1.361	-1.840	-2.204	-1.347	-97.656
0.999	1.016	0.293	0.026	0.111	-0.211	-0.680	-0.459	-0.441	-0.690	-0.357	-0.655	-0.810	-0.035	1.311	0.757	1.095	0.419	0.365	0.865	0.711	0.227	-0.229	-1.363	-1.189	-1.635	-2.035	-1.212	-93.750
0.655	0.893	0.191	0.079	0.181	-0.288	-0.517	-0.542	-0.453	-0.598	-0.336	-0.584	-0.503	0.280	0.939	0.758	0.998	0.301	0.408	0.906	0.831	0.393	-0.123	-1.113	-0.972	-1.369	-1.758	-1.043	-89.844
0.288	0.707	0.093	0.148	0.278	-0.310	-0.297	-0.590	-0.431	-0.462	-0.302	-0.510	-0.162	0.590	0.543	0.689	0.814	0.155	0.433	0.872	0.911	0.563	-0.003	-0.789	-0.716	-1.044	-1.385	-0.845	-85.938
-0.081	0.469	-0.001	0.212	0.380	-0.287	-0.039	-0.604	-0.370	-0.286	-0.252	-0.425	0.184	0.859	0.143	0.548	0.555	-0.015	0.433	0.757	0.933	0.717	0.116	-0.417	-0.423	-0.662	-0.932	-0.616	-82.031
-0.434	0.191	-0.092	0.249	0.463	-0.234	0.230	-0.582	-0.271	-0.079	-0.185	-0.317	0.503	1.056	-0.243	0.342	0.242	-0.198	0.399	0.564	0.891	0.837	0.219	-0.023	-0.100	-0.229	-0.418	-0.355	-78.125
-0.749	-0.108	-0.181	0.238	0.498	-0.171	0.486	-0.517	-0.140	0.146	-0.103	-0.181	0.770	1.164	-0.602	0.087	-0.096	-0.384	0.328	0.307	0.781	0.907	0.295	0.367	0.242	0.241	0.129	-0.064	-74.219
-1.007	-0.410	-0.267	0.167	0.466	-0.117	0.707	-0.399	0.012	0.375	-0.009	-0.017	0.967	1.176	-0.921	-0.193	-0.428	-0.558	0.222	0.012	0.612	0.918	0.334	0.724	0.584	0.721	0.673	0.245	-70.312
-1.193	-0.692	-0.345	0.035	0.358	-0.087	0.878	-0.219	0.176	0.595	0.097	0.166	1.083	1.099	-1.190	-0.472	-0.723	-0.709	0.086	-0.292	0.397	0.868	0.336	1.024	0.903	1.175	1.175	0.547	-66.406
-1.299	-0.933	-0.411	-0.148	0.180	-0.087	0.996	0.025	0.349	0.798	0.216	0.354	1.115	0.949	-1.402	-0.720	-0.955	-0.824	-0.066	-0.573	0.154	0.762	0.304	1.243	1.169	1.556	1.590	0.810	-62.500
-1.323	-1.117	-0.462	-0.360	-0.049	-0.120	1.063	0.320	0.526	0.977	0.350	0.527	1.068	0.751	-1.552	-0.915	-1.104	-0.893	-0.218	-0.803	-0.096	0.613	0.247	1.365	1.352	1.821	1.880	1.000	-58.594
-1.277	-1.230	-0.493	-0.575	-0.300	-0.178	1.086	0.643	0.708	1.128	0.500	0.665	0.952	0.528	-1.637	-1.039	-1.161	-0.908	-0.351	-0.962	-0.336	0.440	0.177	1.382	1.431	1.935	2.015	1.086	-54.688
-1.176	-1.265	-0.503	-0.765	-0.537	-0.249	1.075	0.956	0.890	1.246	0.662	0.756	0.783	0.304	-1.659	-1.083	-1.128	-0.863	-0.446	-1.039	-0.549	0.260	0.110	1.294	1.395	1.881	1.984	1.056	-50.781
-1.041	-1.221	-0.491	-0.901	-0.730	-0.314	1.038	1.219	1.062	1.326	0.826	0.790	0.577	0.100	-1.623	-1.045	-1.014	-0.758	-0.491	-1.033	-0.724	0.091	0.055	1.112	1.245	1.665	1.791	0.911	-46.875
-0.890	-1.100	-0.455	-0.962	-0.852	-0.357	0.977	1.396	1.212	1.363	0.974	0.769	0.351	-0.070	-1.532	-0.930	-0.837	-0.602	-0.480	-0.949	-0.850	-0.059	0.017	0.858	0.998	1.314	1.462	0.676	-42.969
-0.735	-0.909	-0.396	-0.935	-0.890	-0.363	0.892	1.460	1.319	1.347	1.085	0.700	0.120	-0.199	-1.395	-0.749	-0.622	-0.409	-0.417	-0.801	-0.923	-0.185	-0.005	0.556	0.685	0.876	1.034	0.385	-39.062
-0.583	-0.657	-0.314	-0.819	-0.846	-0.328	0.781	1.400	1.365	1.274	1.135	0.593	-0.104	-0.286	-1.219	-0.519	-0.392	-0.202	-0.316	-0.604	-0.943	-0.287	-0.017	0.236	0.344	0.408	0.553	0.082	-35.156
-0.434	-0.358	-0.210	-0.624	-0.731	-0.252	0.641	1.230	1.335	1.139	1.108	0.463	-0.312	-0.334	-1.012	-0.259	-0.172	-0.005	-0.194	-0.376	-0.913	-0.369	-0.026	-0.075	0.015	-0.034	0.067	-0.194	-31.250
-0.287	-0.030	-0.089	-0.372	-0.568	-0.142	0.473	0.980	1.222	0.946	0.995	0.321	-0.500	-0.350	-0.787	0.011	0.019	0.159	-0.071	-0.134	-0.840	-0.436	-0.041	-0.357	-0.265	-0.401	-0.382	-0.411	-27.344
-0.139	0.307	0.046	-0.090	-0.379	-0.005	0.285	0.695	1.028	0.703	0.796	0.179	-0.663	-0.342	-0.557	0.270	0.168	0.271	0.034	0.104	-0.733	-0.490	-0.065	-0.595	-0.468	-0.657	-0.759	-0.551	-23.438
0.014	0.634	0.188	0.189	-0.189	0.149	0.090	0.420	0.764	0.429	0.528	0.045	-0.800	-0.318	-0.340	0.501	0.270	0.323	0.106	0.319	-0.603	-0.535	-0.101	-0.783	-0.580	-0.787	-1.041	-0.611	-19.531
0.171	0.928	0.331	0.435	-0.019	0.311	-0.094	0.196	0.453	0.147	0.215	-0.075	-0.912	-0.289	-0.155	0.690	0.324	0.318	0.135	0.496	-0.464	-0.575	-0.152	-0.922	-0.602	-0.792	-1.218	-0.599	-15.625
0.331	1.172	0.468	0.624	0.115	0.473	-0.244	0.046	0.127	-0.116	-0.108	-0.174	-0.996	-0.262	-0.014	0.826	0.333	0.266	0.115	0.619	-0.332	-0.616	-0.218	-1.016	-0.546	-0.691	-1.289	-0.529	-11.719
0.490	1.347	0.590	0.737	0.202	0.626	-0.342	-0.023	-0.178	-0.331	-0.405	-0.249	-1.052	-0.245	0.072	0.903	0.299	0.185	0.045	0.674	-0.223	-0.666	-0.300	-1.075	-0.433	-0.513	-1.264	-0.425	-7.812
0.643	1.441	0.688	0.763	0.236	0.761	-0.373	-0.019	-0.421	-0.473	-0.640	-0.293	-1.077	-0.246	0.101	0.919	0.225	0.094	-0.072	0.653	-0.151	-0.733	-0.397	-1.105	-0.289	-0.294	-1.161	-0.308	-3.906
0.786	1.445	0.755	0.705	0.217	0.870	-0.330	0.041	-0.567	-0.521	-0.782	-0.304	-1.070	-0.270	0.082	0.870	0.111	0.013	-0.227	0.552	-0.131	-0.823	-0.507	-1.112	-0.136	-0.070	-1.003	-0.199	0.000
0.913	1.358	0.786	0.570	0.147	0.945	-0.215	0.141	-0.592	-0.464	-0.812	-0.277	-1.029	-0.320	0.025	0.758	-0.044	-0.046	-0.412	0.377	-0.169	-0.940	-0.621	-1.101	0.007	0.131	-0.814	-0.113	3.906
1.018	1.186	0.779	0.375	0.029	0.979	-0.039	0.266	-0.485	-0.305	-0.724	-0.208	-0.955	-0.394	-0.053	0.587	-0.239	-0.077	-0.613	0.137	-0.268	-1.081	-0.728	-1.073	0.134	0.291	-0.615	-0.055	7.812
1.096	0.943	0.732	0.138	-0.129	0.966	0.179	0.410	-0.253	-0.054	-0.525	-0.097	-0.851	-0.488	-0.137	0.363	-0.471	-0.081	-0.819	-0.151	-0.421	-1.237	-0.814	-1.026	0.245	0.409	-0.421	-0.023	11.719
1.144	0.649	0.650	-0.121	-0.321	0.901	0.412	0.571	0.079	0.264	-0.235	0.055	-0.726	-0.592	-0.216	0.098	-0.731	-0.063	-1.016	-0.466	-0.615	-1.394	-0.867	-0.956	0.350	0.495	-0.240	-0.004	15.625
1.158	0.328	0.538	-0.386	-0.539	0.784	0.633	0.747	0.471	0.619	0.116	0.244	-0.588	-0.695	-0.281	-0.193	-1.006	-0.033	-1.195	-0.787	-0.833	-1.534	-0.876	-0.861	0.464	0.566	-0.072	0.019	19.531
1.141	0.004	0.404	-0.642	-0.775	0.617	0.815	0.933	0.879	0.976	0.492	0.462	-0.451	-0.785	-0.334	-0.490	-1.278	-0.001	-1.348	-1.091	-1.053	-1.641	-0.839	-0.737	0.600	0.646	0.084	0.068	23.438
1.095	-0.297	0.256	-0.880	-1.021	0.405	0.937	1.118	1.256	1.301	0.857	0.700	-0.325	-0.854	-0.376	-0.774	-1.527	0.022	-1.469	-1.360	-1.259	-1.705	-0.762	-0.586	0.769	0.755	0.235	0.158	27.344
1.028	-0.556	0.105	-1.092	-1.271	0.157	0.984	1.287	1.568	1.566	1.182	0.945	-0.224	-0.895	-0.415	-1.025	-1.736	0.028	-1.555	-1.579	-1.436	-1.718	-0.653	-0.410	0.972	0.905	0.388	0.300	31.250
0.944	-0.759	-0.041	-1.274	-1.520	-0.114	0.955	1.420	1.791	1.754	1.448	1.184	-0.156	-0.910	-0.462	-1.227	-1.889	0.011	-1.605	-1.740	-1.575	-1.682	-0.529	-0.218	1.205	1.104	0.550	0.496	35.156
0.849	-0.899	-0.174	-1.422	-1.763	-0.393	0.858	1.501	1.922	1.858	1.647	1.405	-0.126	-0.905	-0.525	-1.373	-1.980	-0.030	-1.621	-1.841	-1.675	-1.603	-0.405	-0.020	1.452	1.350	0.727	0.740	39.062
0.742	-0.981	-0.288	-1.533	-1.995	-0.663	0.712	1.522	1.974	1.886	1.785	1.600	-0.136	-0.892	-0.618	-1.461	-2.012	-0.093	-1.610	-1.887	-1.742	-1.497	-0.293	0.174	1.696	1.638	0.930	1.018	42.969
0.619	-1.017	-0.382	-1.611	-2.212	-0.905	0.544	1.487	1.977	1.860	1.879	1.765	-0.185	-0.886	-0.748	-1.500	-1.996	-0.173	-1.582	-1.889	-1.786	-1.382	-0.207	0.355	1.916	1.960	1.169	1.319	46.875
0.468	-1.025	-0.460	-1.663	-2.408	-1.107	0.383	1.414	1.968	1.808	1.953	1.900	-0.267	-0.901	-0.928	-1.504	-1.954	-0.265	-1.554	-1.860	-1.820	-1.280	-0.153	0.515	2.099	2.313	1.454	1.629	50.781
0.272	-1.028	-0.530	-1.702	-2.579	-1.259	0.258	1.335	1.991	1.766	2.036	2.010	-0.374	-0.949	-1.162	-1.495	-1.911	-0.367	-1.541	-1.819	-1.858	-1.213	-0.138	0.651	2.238	2.694	1.795	1.942	54.688
0.014	-1.048	-0.601	-1.745	-2.721	-1.354	0.195	1.288	2.084	1.766	2.153	2.098	-0.499	-1.038	-1.451	-1.496	-1.892	-0.480	-1.557	-1.781	-1.909	-1.199	-0.163	0.761	2.340	3.104	2.192	2.254	58.594
-0.316	-1.102	-0.681	-1.806	-2.830	-1.394	0.210	1.310	2.278	1.835	2.321	2.165	-0.633	-1.166	-1.786	-1.524	-1.917	-0.603	-1.614	-1.760	-1.981	-1.248	-0.231	0.842	2.414	3.536	2.632	2.557	62.500
-0.714	-1.196	-0.776	-1.894	-2.903	-1.380	0.312	1.431	2.587	1.986	2.547	2.202	-0.767	-1.324	-2.151	-1.590	-1.994	-0.738	-1.714	-1.763	-2.070	-1.358	-0.336	0.891	2.475	3.977	3.082	2.836	66.406
-1.161	-1.325	-0.882	-2.005	-2.936	-1.313	0.497	1.663	3.011	2.217	2.821	2.189	-0.896	-1.497	-2.518	-1.693	-2.118	-0.880	-1.849	-1.790	-2.168	-1.516	-0.471	0.900	2.532	4.398	3.489	3.064	70.312
-1.622	-1.473	-0.990	-2.123	-2.926	-1.197	0.750	2.004	3.531	2.510	3.118	2.093	-1.016	-1.663	-2.856	-1.821	-2.271	-1.021	-2.004	-1.833	-2.258	-1.699	-0.622	0.860	2.585	4.754	3.781	3.197	74.219
-2.053	-1.617	-1.087	-2.223	-2.869	-1.033	1.050	2.428	4.108	2.828	3.396	1.878	-1.125	-1.798	-3.131	-1.952	-2.422	-1.143	-2.153	-1.875	-2.318	-1.874	-0.772	0.760	2.626	4.991	3.883	3.183	78.125
-2.405	-1.731	-1.156	-2.275	-2.761	-0.823	1.365	2.899	4.696	3.129	3.604	1.509	-1.223	-1.876	-3.311	-2.056	-2.539	-1.222	-2.267	-1.895	-2.324	-2.010	-0.901	0.590	2.642	5.053	3.728	2.973	82.031
-2.640	-1.792	-1.185	-2.253	-2.600	-0.570	1.665	3.370	5.239	3.367	3.693	0.963	-1.309	-1.881	-3.377	-2.107	-2.590	-1.235	-2.318	-1.874	-2.260	-2.078	-0.989	0.351	2.619	4.899	3.272	2.530	85.938
