FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
-2.282	0.241	-1.030	0.084	0.034	-0.027	0.652	-0.265	-0.954	0.537	-0.530	0.198	0.432	0.246	-0.120	-0.619	1.553	0.214	-0.660	-1.357	-1.241	-0.261	-0.360	-0.166	0.080	0.841	0.360	0.393	-199.219
-1.790	-0.093	-0.925	-0.155	0.161	-0.086	0.917	0.001	-0.558	0.807	-0.357	0.260	0.623	0.335	-0.435	-0.794	0.310	-0.196	-0.529	-1.365	-1.065	-0.202	-0.413	0.155	0.302	0.897	0.552	0.303	-195.312
-1.320	-0.402	-0.802	-0.388	0.260	-0.134	1.154	0.266	-0.177	1.046	-0.181	0.323	0.786	0.406	-0.726	-0.961	-0.833	-0.558	-0.430	-1.380	-0.901	-0.165	-0.469	0.441	0.519	0.932	0.716	0.238	-191.406
-0.889	-0.667	-0.652	-0.609	0.306	-0.169	1.333	0.515	0.173	1.226	0.003	0.390	0.900	0.446	-0.964	-1.111	-1.782	-0.830	-0.382	-1.402	-0.761	-0.161	-0.526	0.662	0.723	0.924	0.825	0.219	-187.500
-0.513	-0.872	-0.475	-0.811	0.281	-0.191	1.430	0.728	0.476	1.331	0.196	0.462	0.952	0.448	-1.130	-1.234	-2.466	-0.991	-0.389	-1.422	-0.647	-0.195	-0.578	0.801	0.901	0.866	0.869	0.256	-183.594
-0.208	-1.006	-0.281	-0.987	0.178	-0.207	1.429	0.878	0.714	1.354	0.392	0.542	0.949	0.414	-1.211	-1.319	-2.840	-1.034	-0.441	-1.425	-0.553	-0.261	-0.615	0.855	1.035	0.758	0.845	0.351	-179.688
0.011	-1.068	-0.090	-1.129	0.001	-0.225	1.325	0.940	0.875	1.299	0.582	0.629	0.904	0.352	-1.204	-1.357	-2.896	-0.970	-0.513	-1.390	-0.469	-0.344	-0.625	0.835	1.109	0.613	0.764	0.496	-175.781
0.138	-1.058	0.076	-1.228	-0.232	-0.252	1.126	0.894	0.950	1.180	0.749	0.722	0.839	0.278	-1.113	-1.339	-2.656	-0.825	-0.572	-1.299	-0.380	-0.423	-0.598	0.760	1.113	0.445	0.645	0.676	-171.875
0.174	-0.986	0.196	-1.279	-0.494	-0.293	0.852	0.731	0.937	1.013	0.878	0.813	0.776	0.207	-0.952	-1.259	-2.178	-0.631	-0.586	-1.139	-0.279	-0.477	-0.528	0.656	1.043	0.268	0.509	0.869	-167.969
0.137	-0.867	0.257	-1.279	-0.755	-0.348	0.531	0.465	0.845	0.818	0.956	0.895	0.730	0.154	-0.742	-1.120	-1.540	-0.422	-0.534	-0.911	-0.162	-0.491	-0.418	0.545	0.908	0.090	0.374	1.054	-164.062
0.055	-0.721	0.260	-1.233	-0.979	-0.407	0.198	0.129	0.696	0.614	0.981	0.958	0.705	0.124	-0.507	-0.930	-0.837	-0.226	-0.413	-0.629	-0.040	-0.463	-0.283	0.440	0.720	-0.084	0.247	1.209	-160.156
-0.032	-0.574	0.217	-1.149	-1.139	-0.460	-0.111	-0.229	0.523	0.424	0.956	0.994	0.697	0.115	-0.270	-0.711	-0.162	-0.064	-0.235	-0.322	0.070	-0.401	-0.144	0.345	0.498	-0.257	0.128	1.317	-156.250
-0.089	-0.449	0.149	-1.043	-1.213	-0.493	-0.366	-0.549	0.365	0.266	0.894	0.994	0.695	0.121	-0.052	-0.487	0.408	0.060	-0.032	-0.027	0.144	-0.326	-0.030	0.254	0.259	-0.429	0.011	1.363	-152.344
-0.088	-0.364	0.083	-0.929	-1.195	-0.493	-0.548	-0.779	0.259	0.155	0.813	0.954	0.684	0.127	0.132	-0.285	0.820	0.147	0.164	0.221	0.163	-0.260	0.033	0.159	0.018	-0.598	-0.115	1.338	-148.438
-0.020	-0.326	0.042	-0.818	-1.090	-0.457	-0.650	-0.879	0.228	0.098	0.728	0.871	0.649	0.120	0.271	-0.126	1.059	0.210	0.320	0.392	0.114	-0.225	0.028	0.050	-0.212	-0.757	-0.257	1.241	-144.531
0.106	-0.326	0.046	-0.717	-0.920	-0.389	-0.681	-0.833	0.284	0.092	0.649	0.749	0.580	0.090	0.366	-0.023	1.138	0.261	0.419	0.468	-0.001	-0.232	-0.045	-0.074	-0.424	-0.893	-0.414	1.078	-140.625
0.265	-0.345	0.104	-0.626	-0.713	-0.301	-0.665	-0.653	0.414	0.123	0.580	0.593	0.466	0.031	0.417	0.025	1.096	0.312	0.458	0.450	-0.167	-0.279	-0.172	-0.208	-0.609	-0.988	-0.577	0.861	-136.719
0.424	-0.356	0.212	-0.538	-0.504	-0.209	-0.630	-0.373	0.591	0.167	0.516	0.412	0.304	-0.055	0.434	0.029	0.984	0.367	0.450	0.354	-0.358	-0.349	-0.326	-0.340	-0.758	-1.026	-0.730	0.608	-132.812
0.549	-0.332	0.358	-0.446	-0.326	-0.130	-0.609	-0.046	0.774	0.195	0.447	0.217	0.094	-0.160	0.425	0.014	0.854	0.428	0.417	0.210	-0.544	-0.415	-0.472	-0.450	-0.862	-0.992	-0.851	0.340	-128.906
0.614	-0.256	0.518	-0.347	-0.205	-0.081	-0.629	0.275	0.921	0.180	0.362	0.018	-0.157	-0.272	0.401	0.009	0.747	0.491	0.383	0.056	-0.694	-0.447	-0.578	-0.519	-0.908	-0.876	-0.920	0.083	-125.000
0.606	-0.130	0.665	-0.243	-0.158	-0.071	-0.706	0.541	0.999	0.101	0.255	-0.173	-0.439	-0.378	0.369	0.036	0.687	0.554	0.367	-0.073	-0.788	-0.419	-0.618	-0.532	-0.886	-0.680	-0.921	-0.144	-121.094
0.530	0.027	0.775	-0.144	-0.189	-0.102	-0.843	0.720	0.986	-0.052	0.124	-0.344	-0.737	-0.467	0.338	0.111	0.678	0.613	0.381	-0.149	-0.816	-0.317	-0.581	-0.483	-0.789	-0.412	-0.848	-0.320	-117.188
0.407	0.180	0.827	-0.066	-0.291	-0.170	-1.029	0.800	0.879	-0.271	-0.022	-0.486	-1.032	-0.536	0.311	0.227	0.709	0.670	0.422	-0.165	-0.783	-0.143	-0.468	-0.375	-0.616	-0.087	-0.704	-0.431	-113.281
0.267	0.287	0.811	-0.024	-0.446	-0.265	-1.241	0.787	0.693	-0.536	-0.168	-0.589	-1.305	-0.586	0.289	0.363	0.755	0.725	0.481	-0.127	-0.705	0.085	-0.295	-0.222	-0.374	0.272	-0.501	-0.472	-109.375
0.142	0.313	0.725	-0.028	-0.626	-0.370	-1.450	0.704	0.455	-0.818	-0.296	-0.648	-1.540	-0.626	0.270	0.485	0.789	0.777	0.542	-0.060	-0.603	0.333	-0.089	-0.047	-0.079	0.644	-0.260	-0.442	-105.469
0.056	0.244	0.580	-0.081	-0.798	-0.466	-1.622	0.580	0.197	-1.079	-0.388	-0.660	-1.721	-0.667	0.246	0.557	0.782	0.821	0.585	0.005	-0.498	0.558	0.119	0.123	0.244	1.001	-0.004	-0.352	-101.562
0.021	0.086	0.394	-0.171	-0.927	-0.531	-1.727	0.446	-0.050	-1.288	-0.432	-0.628	-1.835	-0.715	0.213	0.550	0.719	0.849	0.592	0.039	-0.405	0.720	0.297	0.256	0.564	1.318	0.243	-0.217	-97.656
0.031	-0.131	0.189	-0.278	-0.981	-0.549	-1.743	0.329	-0.261	-1.422	-0.425	-0.557	-1.874	-0.772	0.165	0.450	0.595	0.852	0.548	0.021	-0.332	0.785	0.417	0.331	0.845	1.571	0.457	-0.060	-93.750
0.071	-0.364	-0.010	-0.374	-0.940	-0.508	-1.659	0.245	-0.423	-1.471	-0.371	-0.460	-1.837	-0.832	0.101	0.264	0.419	0.826	0.446	-0.056	-0.282	0.739	0.463	0.331	1.059	1.742	0.621	0.094	-89.844
0.121	-0.567	-0.181	-0.437	-0.797	-0.410	-1.479	0.200	-0.530	-1.438	-0.283	-0.350	-1.726	-0.882	0.024	0.016	0.211	0.767	0.285	-0.184	-0.252	0.587	0.433	0.254	1.184	1.821	0.724	0.226	-85.938
