FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
-1.642	2.516	-0.633	3.060	2.060	2.433	0.408	0.428	-0.561	-1.903	-2.054	-2.261	-0.367	0.751	-0.291	0.721	0.938	0.404	1.080	1.234	0.939	0.488	1.797	-2.417	-3.398	-4.204	-3.873	-2.610	-199.219
-0.800	1.853	0.048	2.241	1.500	2.086	0.378	0.653	-0.028	-1.438	-1.573	-1.972	-0.617	0.382	-0.221	0.612	0.546	0.155	0.688	0.893	0.618	0.162	1.171	-2.321	-2.539	-3.421	-3.473	-2.028	-195.312
-0.037	1.205	0.627	1.460	0.969	1.731	0.365	0.893	0.476	-0.961	-1.095	-1.669	-0.855	0.018	-0.161	0.479	0.177	-0.071	0.319	0.548	0.291	-0.138	0.599	-2.213	-1.740	-2.651	-3.050	-1.454	-191.406
0.545	0.597	1.003	0.754	0.490	1.356	0.377	1.150	0.940	-0.471	-0.614	-1.335	-1.061	-0.333	-0.133	0.303	-0.162	-0.261	-0.027	0.199	-0.044	-0.399	0.125	-2.071	-1.036	-1.895	-2.574	-0.891	-187.500
0.878	0.044	1.115	0.149	0.073	0.956	0.418	1.422	1.350	0.025	-0.132	-0.957	-1.217	-0.657	-0.152	0.075	-0.463	-0.406	-0.342	-0.153	-0.384	-0.605	-0.223	-1.874	-0.443	-1.152	-2.020	-0.338	-183.594
0.932	-0.444	0.950	-0.346	-0.283	0.534	0.480	1.698	1.688	0.511	0.345	-0.535	-1.304	-0.939	-0.222	-0.200	-0.711	-0.498	-0.610	-0.499	-0.721	-0.742	-0.435	-1.603	0.042	-0.420	-1.375	0.205	-179.688
0.725	-0.867	0.550	-0.740	-0.589	0.100	0.550	1.960	1.939	0.961	0.805	-0.074	-1.306	-1.162	-0.337	-0.509	-0.898	-0.536	-0.815	-0.827	-1.039	-0.801	-0.519	-1.248	0.437	0.301	-0.643	0.735	-175.781
0.316	-1.224	-0.001	-1.049	-0.862	-0.324	0.611	2.178	2.087	1.346	1.228	0.409	-1.218	-1.310	-0.479	-0.826	-1.020	-0.524	-0.944	-1.121	-1.323	-0.783	-0.493	-0.813	0.763	0.999	0.155	1.245	-171.875
-0.210	-1.513	-0.596	-1.295	-1.111	-0.715	0.644	2.318	2.124	1.638	1.589	0.889	-1.043	-1.377	-0.628	-1.125	-1.077	-0.469	-0.997	-1.365	-1.553	-0.696	-0.383	-0.317	1.040	1.652	0.974	1.721	-167.969
-0.758	-1.725	-1.130	-1.491	-1.338	-1.046	0.635	2.344	2.051	1.813	1.865	1.335	-0.796	-1.359	-0.760	-1.376	-1.080	-0.384	-0.987	-1.540	-1.713	-0.561	-0.215	0.207	1.279	2.230	1.759	2.139	-164.062
-1.241	-1.845	-1.528	-1.635	-1.533	-1.294	0.576	2.224	1.876	1.857	2.032	1.713	-0.499	-1.260	-0.858	-1.554	-1.041	-0.282	-0.935	-1.632	-1.787	-0.402	-0.019	0.716	1.483	2.699	2.447	2.473	-160.156
-1.598	-1.858	-1.749	-1.718	-1.673	-1.441	0.468	1.942	1.619	1.768	2.076	1.990	-0.182	-1.091	-0.906	-1.639	-0.972	-0.177	-0.866	-1.630	-1.763	-0.243	0.176	1.164	1.647	3.022	2.978	2.691	-156.250
-1.792	-1.755	-1.788	-1.720	-1.731	-1.480	0.316	1.496	1.299	1.555	1.987	2.138	0.127	-0.865	-0.897	-1.621	-0.883	-0.081	-0.797	-1.528	-1.638	-0.104	0.341	1.509	1.758	3.174	3.307	2.770	-152.344
-1.812	-1.539	-1.668	-1.624	-1.682	-1.410	0.135	0.913	0.936	1.235	1.770	2.141	0.401	-0.597	-0.827	-1.500	-0.774	0.000	-0.730	-1.331	-1.412	0.007	0.451	1.723	1.796	3.133	3.404	2.693	-148.438
-1.664	-1.229	-1.429	-1.422	-1.512	-1.241	-0.057	0.244	0.544	0.839	1.436	1.993	0.620	-0.304	-0.697	-1.281	-0.639	0.065	-0.653	-1.050	-1.097	0.093	0.494	1.791	1.738	2.892	3.263	2.457	-144.531
-1.369	-0.856	-1.113	-1.117	-1.222	-0.995	-0.239	-0.440	0.131	0.401	1.005	1.701	0.771	-0.003	-0.509	-0.980	-0.467	0.116	-0.542	-0.702	-0.713	0.168	0.467	1.719	1.562	2.456	2.902	2.073	-140.625
