FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
0.393	0.689	0.195	0.801	0.980	0.821	0.982	0.002	0.494	0.794	0.774	0.365	1.249	1.383	-0.049	0.373	0.005	-1.117	0.054	1.184	1.249	0.107	-0.169	-0.180	-1.441	-2.148	-1.031	-1.245	-199.219
0.362	0.665	0.267	0.844	0.991	0.849	0.936	0.077	0.403	0.698	0.512	0.183	1.080	1.192	-0.139	0.340	-0.099	-0.939	0.022	1.071	1.170	0.089	-0.186	-0.249	-1.285	-1.807	-0.948	-1.099	-195.312
0.303	0.614	0.311	0.858	0.975	0.856	0.873	0.142	0.320	0.602	0.288	0.033	0.914	0.999	-0.242	0.285	-0.208	-0.766	-0.012	0.944	1.076	0.077	-0.184	-0.282	-1.108	-1.459	-0.836	-0.934	-191.406
0.201	0.518	0.308	0.823	0.908	0.825	0.780	0.190	0.248	0.505	0.124	-0.064	0.751	0.803	-0.359	0.193	-0.323	-0.603	-0.046	0.794	0.956	0.079	-0.145	-0.254	-0.895	-1.097	-0.679	-0.737	-187.500
0.049	0.364	0.245	0.725	0.781	0.748	0.652	0.218	0.190	0.407	0.034	-0.097	0.597	0.605	-0.490	0.054	-0.440	-0.456	-0.077	0.617	0.802	0.097	-0.061	-0.154	-0.639	-0.726	-0.470	-0.506	-183.594
-0.149	0.153	0.127	0.565	0.596	0.627	0.496	0.225	0.148	0.315	0.021	-0.064	0.457	0.409	-0.630	-0.129	-0.554	-0.329	-0.105	0.416	0.616	0.132	0.064	0.015	-0.349	-0.356	-0.213	-0.245	-179.688
-0.378	-0.103	-0.033	0.355	0.370	0.473	0.326	0.217	0.123	0.236	0.077	0.026	0.341	0.222	-0.769	-0.343	-0.657	-0.229	-0.128	0.200	0.405	0.175	0.217	0.232	-0.045	-0.004	0.073	0.030	-175.781
-0.616	-0.381	-0.207	0.118	0.127	0.303	0.161	0.202	0.115	0.175	0.186	0.155	0.250	0.049	-0.893	-0.568	-0.741	-0.157	-0.146	-0.017	0.182	0.219	0.376	0.468	0.245	0.311	0.362	0.296	-171.875
-0.832	-0.650	-0.365	-0.122	-0.109	0.136	0.017	0.187	0.124	0.134	0.323	0.298	0.186	-0.103	-0.985	-0.780	-0.794	-0.116	-0.159	-0.219	-0.038	0.254	0.516	0.684	0.497	0.568	0.621	0.528	-167.969
-0.997	-0.880	-0.482	-0.340	-0.316	-0.013	-0.093	0.179	0.147	0.107	0.460	0.430	0.140	-0.230	-1.030	-0.954	-0.810	-0.104	-0.167	-0.388	-0.237	0.271	0.617	0.849	0.689	0.754	0.821	0.703	-164.062
-1.087	-1.048	-0.539	-0.517	-0.482	-0.133	-0.169	0.181	0.180	0.086	0.572	0.526	0.104	-0.329	-1.015	-1.070	-0.785	-0.117	-0.169	-0.512	-0.401	0.267	0.668	0.938	0.813	0.862	0.941	0.807	-160.156
-1.091	-1.141	-0.528	-0.641	-0.601	-0.220	-0.216	0.193	0.218	0.058	0.640	0.572	0.064	-0.402	-0.936	-1.115	-0.721	-0.145	-0.164	-0.582	-0.517	0.242	0.665	0.941	0.870	0.895	0.972	0.833	-156.250
-1.007	-1.155	-0.455	-0.705	-0.674	-0.275	-0.242	0.213	0.255	0.016	0.655	0.563	0.012	-0.449	-0.796	-1.084	-0.621	-0.176	-0.149	-0.592	-0.579	0.200	0.615	0.860	0.867	0.860	0.914	0.788	-152.344
-0.850	-1.096	-0.332	-0.711	-0.703	-0.301	-0.260	0.232	0.282	-0.047	0.617	0.501	-0.058	-0.471	-0.608	-0.979	-0.492	-0.197	-0.123	-0.544	-0.584	0.149	0.531	0.708	0.814	0.768	0.781	0.682	-148.438
-0.640	-0.976	-0.179	-0.660	-0.693	-0.300	-0.278	0.244	0.292	-0.130	0.535	0.396	-0.146	-0.470	-0.386	-0.810	-0.341	-0.193	-0.082	-0.443	-0.535	0.094	0.426	0.505	0.722	0.630	0.588	0.534	-144.531
-0.401	-0.807	-0.016	-0.559	-0.647	-0.278	-0.301	0.239	0.276	-0.230	0.421	0.263	-0.249	-0.449	-0.149	-0.588	-0.173	-0.152	-0.024	-0.296	-0.438	0.044	0.317	0.271	0.599	0.454	0.356	0.361	-140.625
-0.154	-0.602	0.137	-0.414	-0.570	-0.237	-0.334	0.210	0.228	-0.340	0.288	0.114	-0.359	-0.408	0.091	-0.331	0.009	-0.065	0.055	-0.118	-0.303	0.007	0.217	0.027	0.450	0.249	0.100	0.178	-136.719
0.083	-0.376	0.262	-0.236	-0.465	-0.183	-0.376	0.150	0.143	-0.457	0.146	-0.041	-0.470	-0.350	0.321	-0.057	0.202	0.071	0.155	0.079	-0.139	-0.009	0.139	-0.209	0.285	0.027	-0.163	-0.006	-132.812
0.297	-0.142	0.347	-0.040	-0.340	-0.124	-0.426	0.059	0.022	-0.573	-0.000	-0.196	-0.572	-0.278	0.534	0.212	0.400	0.249	0.277	0.278	0.040	0.001	0.092	-0.420	0.116	-0.199	-0.417	-0.183	-128.906
0.476	0.080	0.385	0.155	-0.207	-0.068	-0.478	-0.060	-0.131	-0.684	-0.146	-0.344	-0.655	-0.193	0.717	0.457	0.592	0.451	0.412	0.463	0.222	0.041	0.083	-0.590	-0.039	-0.406	-0.647	-0.344	-125.000
0.611	0.270	0.375	0.330	-0.078	-0.023	-0.527	-0.198	-0.300	-0.781	-0.287	-0.478	-0.708	-0.098	0.856	0.658	0.760	0.651	0.549	0.617	0.395	0.108	0.110	-0.701	-0.163	-0.571	-0.832	-0.480	-121.094
0.689	0.412	0.324	0.464	0.033	0.000	-0.562	-0.340	-0.466	-0.850	-0.414	-0.587	-0.719	0.007	0.934	0.797	0.884	0.816	0.670	0.728	0.546	0.194	0.166	-0.741	-0.239	-0.669	-0.950	-0.578	-117.188
0.700	0.490	0.240	0.541	0.115	-0.004	-0.574	-0.470	-0.606	-0.876	-0.518	-0.657	-0.681	0.117	0.937	0.865	0.943	0.914	0.756	0.786	0.667	0.286	0.233	-0.701	-0.256	-0.681	-0.985	-0.621	-113.281
0.640	0.499	0.136	0.551	0.160	-0.037	-0.552	-0.569	-0.698	-0.846	-0.583	-0.674	-0.587	0.228	0.858	0.859	0.924	0.920	0.790	0.785	0.748	0.368	0.291	-0.584	-0.216	-0.599	-0.925	-0.597	-109.375
0.512	0.443	0.023	0.494	0.167	-0.097	-0.489	-0.620	-0.723	-0.748	-0.597	-0.627	-0.441	0.332	0.701	0.782	0.821	0.824	0.762	0.726	0.783	0.421	0.321	-0.402	-0.128	-0.430	-0.772	-0.497	-105.469
0.330	0.334	-0.085	0.377	0.137	-0.177	-0.385	-0.612	-0.672	-0.582	-0.552	-0.513	-0.257	0.417	0.484	0.648	0.645	0.634	0.670	0.614	0.767	0.431	0.306	-0.180	-0.015	-0.195	-0.540	-0.326	-101.562
0.116	0.194	-0.176	0.218	0.077	-0.264	-0.247	-0.542	-0.548	-0.360	-0.449	-0.340	-0.054	0.473	0.237	0.474	0.418	0.377	0.523	0.457	0.699	0.392	0.243	0.053	0.099	0.073	-0.259	-0.102	-97.656
-0.097	0.047	-0.241	0.038	-0.006	-0.347	-0.090	-0.417	-0.365	-0.106	-0.297	-0.128	0.138	0.489	-0.008	0.284	0.174	0.095	0.341	0.271	0.581	0.305	0.140	0.262	0.190	0.332	0.033	0.143	-93.750
-0.280	-0.083	-0.272	-0.139	-0.099	-0.411	0.066	-0.253	-0.150	0.148	-0.119	0.096	0.292	0.456	-0.220	0.102	-0.049	-0.163	0.148	0.073	0.419	0.182	0.015	0.421	0.242	0.545	0.298	0.373	-89.844
-0.405	-0.177	-0.264	-0.292	-0.193	-0.448	0.199	-0.073	0.068	0.366	0.060	0.301	0.383	0.375	-0.377	-0.049	-0.216	-0.354	-0.028	-0.119	0.227	0.042	-0.109	0.508	0.246	0.686	0.503	0.552	-85.938
-0.456	-0.226	-0.220	-0.403	-0.277	-0.455	0.289	0.096	0.259	0.519	0.213	0.461	0.400	0.250	-0.472	-0.154	-0.307	-0.449	-0.165	-0.287	0.020	-0.094	-0.209	0.519	0.205	0.744	0.628	0.657	-82.031
-0.430	-0.229	-0.145	-0.464	-0.342	-0.435	0.325	0.230	0.400	0.590	0.320	0.558	0.342	0.095	-0.509	-0.203	-0.316	-0.443	-0.250	-0.417	-0.183	-0.207	-0.271	0.461	0.133	0.728	0.670	0.680	-78.125
-0.338	-0.198	-0.051	-0.477	-0.380	-0.396	0.307	0.313	0.480	0.576	0.369	0.586	0.224	-0.071	-0.501	-0.199	-0.256	-0.351	-0.280	-0.501	-0.363	-0.282	-0.288	0.353	0.049	0.657	0.642	0.631	-74.219
-0.202	-0.146	0.049	-0.450	-0.387	-0.345	0.242	0.338	0.498	0.489	0.359	0.552	0.070	-0.228	-0.463	-0.153	-0.154	-0.207	-0.263	-0.539	-0.506	-0.312	-0.263	0.221	-0.027	0.562	0.565	0.531	-70.312
-0.050	-0.090	0.140	-0.396	-0.362	-0.291	0.146	0.310	0.459	0.352	0.298	0.468	-0.092	-0.358	-0.408	-0.081	-0.041	-0.050	-0.215	-0.537	-0.602	-0.296	-0.206	0.092	-0.076	0.467	0.463	0.402	-66.406
0.091	-0.042	0.211	-0.330	-0.306	-0.236	0.037	0.240	0.376	0.189	0.200	0.351	-0.236	-0.447	-0.345	-0.000	0.057	0.085	-0.151	-0.505	-0.647	-0.242	-0.130	-0.013	-0.090	0.390	0.359	0.270	-62.500
0.201	-0.006	0.257	-0.264	-0.225	-0.180	-0.070	0.144	0.262	0.026	0.080	0.217	-0.345	-0.490	-0.275	0.075	0.121	0.174	-0.089	-0.454	-0.647	-0.162	-0.049	-0.082	-0.069	0.337	0.263	0.148	-58.594
0.276	0.023	0.278	-0.207	-0.128	-0.121	-0.166	0.038	0.129	-0.122	-0.045	0.079	-0.411	-0.492	-0.193	0.137	0.150	0.212	-0.038	-0.395	-0.610	-0.075	0.023	-0.118	-0.024	0.299	0.180	0.045	-54.688
0.321	0.055	0.279	-0.160	-0.025	-0.057	-0.245	-0.066	-0.015	-0.244	-0.163	-0.052	-0.439	-0.461	-0.091	0.186	0.152	0.209	-0.003	-0.334	-0.549	0.003	0.071	-0.133	0.024	0.260	0.103	-0.040	-50.781
0.355	0.106	0.268	-0.120	0.072	0.012	-0.307	-0.158	-0.160	-0.336	-0.268	-0.173	-0.437	-0.412	0.041	0.228	0.144	0.185	0.015	-0.274	-0.478	0.055	0.086	-0.147	0.055	0.202	0.022	-0.112	-46.875
0.395	0.186	0.254	-0.081	0.153	0.083	-0.353	-0.234	-0.299	-0.398	-0.357	-0.280	-0.420	-0.359	0.209	0.267	0.147	0.164	0.018	-0.218	-0.407	0.071	0.063	-0.179	0.050	0.110	-0.072	-0.179	-42.969
0.457	0.297	0.243	-0.040	0.210	0.147	-0.382	-0.289	-0.422	-0.429	-0.429	-0.373	-0.395	-0.311	0.408	0.308	0.171	0.162	0.009	-0.166	-0.346	0.046	-0.002	-0.238	0.005	-0.019	-0.180	-0.244	-39.062
0.539	0.429	0.233	0.007	0.239	0.196	-0.389	-0.319	-0.515	-0.427	-0.485	-0.448	-0.367	-0.273	0.621	0.346	0.218	0.186	-0.012	-0.123	-0.303	-0.017	-0.102	-0.323	-0.074	-0.173	-0.294	-0.306	-35.156
0.624	0.561	0.218	0.054	0.243	0.221	-0.364	-0.319	-0.564	-0.386	-0.522	-0.499	-0.331	-0.244	0.820	0.372	0.279	0.226	-0.048	-0.097	-0.279	-0.110	-0.230	-0.418	-0.166	-0.327	-0.392	-0.356	-31.250
0.684	0.665	0.186	0.094	0.227	0.216	-0.298	-0.284	-0.553	-0.296	-0.537	-0.517	-0.278	-0.219	0.965	0.369	0.333	0.261	-0.105	-0.096	-0.278	-0.220	-0.370	-0.496	-0.244	-0.449	-0.446	-0.380	-27.344
0.682	0.712	0.128	0.114	0.201	0.182	-0.181	-0.210	-0.474	-0.152	-0.519	-0.491	-0.196	-0.190	1.019	0.324	0.356	0.267	-0.185	-0.129	-0.299	-0.335	-0.508	-0.529	-0.278	-0.506	-0.429	-0.363	-23.438
