FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
-0.219	-0.015	-0.059	0.538	0.280	0.378	0.056	1.181	-0.048	-0.407	-0.348	-0.741	-0.838	0.336	0.372	0.386	0.399	0.897	0.682	1.354	0.727	0.769	0.852	-1.084	-0.259	-0.528	-1.254	-1.109	-199.219
0.283	0.298	0.207	0.520	0.155	0.162	-0.096	0.837	-0.254	-0.532	-0.453	-0.777	-0.908	0.260	0.654	0.587	0.435	0.740	0.603	1.443	0.799	0.707	0.785	-1.051	-0.315	-0.694	-1.247	-1.106	-195.312
0.734	0.564	0.424	0.488	0.036	-0.047	-0.237	0.508	-0.446	-0.639	-0.542	-0.794	-0.952	0.205	0.909	0.765	0.460	0.584	0.529	1.518	0.876	0.651	0.715	-1.004	-0.361	-0.840	-1.224	-1.085	-191.406
1.092	0.746	0.559	0.433	-0.072	-0.242	-0.357	0.209	-0.610	-0.712	-0.602	-0.778	-0.951	0.183	1.114	0.897	0.465	0.431	0.461	1.566	0.959	0.606	0.640	-0.932	-0.389	-0.946	-1.172	-1.034	-187.500
1.327	0.821	0.591	0.351	-0.161	-0.412	-0.445	-0.047	-0.733	-0.741	-0.624	-0.721	-0.893	0.203	1.252	0.966	0.439	0.277	0.402	1.574	1.042	0.577	0.566	-0.831	-0.392	-1.003	-1.086	-0.948	-183.594
1.428	0.784	0.522	0.245	-0.223	-0.541	-0.495	-0.244	-0.809	-0.723	-0.610	-0.623	-0.775	0.261	1.310	0.961	0.378	0.121	0.351	1.535	1.118	0.565	0.501	-0.700	-0.369	-1.007	-0.964	-0.827	-179.688
1.404	0.646	0.372	0.123	-0.251	-0.618	-0.500	-0.372	-0.833	-0.660	-0.564	-0.493	-0.607	0.347	1.286	0.882	0.280	-0.040	0.308	1.445	1.176	0.570	0.454	-0.547	-0.320	-0.967	-0.814	-0.681	-175.781
1.274	0.436	0.172	-0.001	-0.242	-0.631	-0.461	-0.427	-0.804	-0.559	-0.493	-0.343	-0.404	0.444	1.186	0.737	0.151	-0.204	0.269	1.307	1.204	0.589	0.435	-0.384	-0.251	-0.893	-0.646	-0.525	-171.875
1.067	0.190	-0.037	-0.109	-0.194	-0.579	-0.381	-0.408	-0.724	-0.431	-0.407	-0.190	-0.190	0.534	1.023	0.542	-0.000	-0.366	0.233	1.131	1.194	0.614	0.446	-0.226	-0.173	-0.803	-0.474	-0.378	-167.969
0.818	-0.051	-0.220	-0.187	-0.115	-0.469	-0.268	-0.325	-0.596	-0.287	-0.311	-0.051	0.009	0.597	0.818	0.320	-0.160	-0.513	0.196	0.932	1.142	0.638	0.485	-0.088	-0.097	-0.710	-0.313	-0.257	-164.062
0.558	-0.252	-0.350	-0.226	-0.014	-0.317	-0.138	-0.191	-0.430	-0.141	-0.210	0.058	0.168	0.620	0.595	0.096	-0.310	-0.633	0.156	0.731	1.050	0.651	0.540	0.015	-0.035	-0.626	-0.176	-0.175	-160.156
0.314	-0.388	-0.418	-0.223	0.092	-0.147	-0.007	-0.027	-0.235	-0.005	-0.109	0.130	0.267	0.595	0.380	-0.100	-0.434	-0.714	0.114	0.549	0.924	0.646	0.597	0.075	0.007	-0.553	-0.073	-0.138	-156.250
0.103	-0.446	-0.431	-0.186	0.188	0.016	0.110	0.150	-0.023	0.110	-0.007	0.161	0.295	0.523	0.191	-0.248	-0.518	-0.745	0.073	0.401	0.777	0.619	0.638	0.091	0.028	-0.490	-0.007	-0.140	-152.344
-0.065	-0.430	-0.411	-0.125	0.260	0.151	0.199	0.320	0.190	0.199	0.091	0.158	0.249	0.412	0.040	-0.332	-0.552	-0.727	0.036	0.297	0.622	0.573	0.648	0.068	0.034	-0.427	0.024	-0.166	-148.438
-0.193	-0.356	-0.386	-0.055	0.303	0.243	0.255	0.472	0.391	0.261	0.186	0.134	0.142	0.278	-0.072	-0.347	-0.536	-0.667	0.008	0.239	0.473	0.512	0.616	0.019	0.032	-0.355	0.029	-0.196	-144.531
-0.287	-0.249	-0.385	0.009	0.316	0.288	0.277	0.594	0.564	0.298	0.272	0.105	-0.006	0.139	-0.150	-0.301	-0.478	-0.582	-0.009	0.220	0.343	0.444	0.537	-0.043	0.035	-0.264	0.021	-0.208	-140.625
-0.356	-0.135	-0.427	0.058	0.304	0.293	0.274	0.681	0.697	0.317	0.348	0.085	-0.165	0.014	-0.203	-0.211	-0.392	-0.492	-0.016	0.226	0.242	0.378	0.416	-0.098	0.051	-0.150	0.014	-0.189	-136.719
-0.410	-0.040	-0.519	0.085	0.280	0.268	0.256	0.731	0.781	0.325	0.409	0.087	-0.305	-0.077	-0.245	-0.098	-0.296	-0.417	-0.016	0.243	0.177	0.319	0.264	-0.133	0.082	-0.015	0.019	-0.132	-132.812
-0.454	0.021	-0.650	0.089	0.255	0.229	0.237	0.742	0.810	0.328	0.450	0.113	-0.400	-0.122	-0.285	0.011	-0.208	-0.372	-0.014	0.257	0.150	0.273	0.095	-0.139	0.126	0.131	0.042	-0.042	-128.906
-0.491	0.038	-0.798	0.073	0.239	0.191	0.226	0.715	0.786	0.332	0.469	0.159	-0.431	-0.116	-0.328	0.097	-0.141	-0.363	-0.014	0.257	0.158	0.239	-0.071	-0.110	0.175	0.274	0.085	0.066	-125.000
-0.521	0.013	-0.933	0.044	0.240	0.166	0.231	0.654	0.712	0.337	0.463	0.217	-0.395	-0.062	-0.376	0.145	-0.102	-0.383	-0.018	0.238	0.192	0.216	-0.219	-0.052	0.219	0.398	0.142	0.174	-121.094
-0.545	-0.045	-1.027	0.008	0.260	0.160	0.252	0.564	0.602	0.343	0.432	0.273	-0.299	0.029	-0.427	0.147	-0.090	-0.415	-0.029	0.199	0.242	0.200	-0.334	0.028	0.248	0.491	0.205	0.264	-117.188
-0.563	-0.122	-1.055	-0.029	0.293	0.176	0.285	0.456	0.470	0.347	0.381	0.320	-0.158	0.140	-0.477	0.107	-0.099	-0.441	-0.043	0.143	0.291	0.185	-0.407	0.119	0.253	0.545	0.266	0.324	-113.281
