FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
-0.418	-0.338	-1.334	0.356	0.801	0.685	1.269	1.009	0.559	1.331	0.888	1.137	1.352	0.950	-1.573	-0.795	-1.654	-1.567	-0.689	0.056	0.571	-0.158	0.027	0.880	0.043	0.681	1.629	0.890	-199.219
-0.455	-0.328	-1.159	0.257	0.689	0.426	1.256	0.924	0.539	1.301	0.823	0.916	1.240	0.925	-1.297	-0.548	-1.348	-1.304	-0.536	0.186	0.701	-0.086	-0.062	0.787	-0.119	0.568	1.396	0.661	-195.312
-0.471	-0.305	-0.993	0.174	0.585	0.192	1.215	0.827	0.495	1.255	0.751	0.715	1.138	0.909	-1.048	-0.319	-1.065	-1.073	-0.393	0.313	0.826	-0.013	-0.139	0.709	-0.263	0.469	1.189	0.463	-191.406
-0.459	-0.263	-0.845	0.121	0.497	0.005	1.125	0.713	0.413	1.181	0.670	0.548	1.053	0.905	-0.845	-0.121	-0.827	-0.894	-0.266	0.429	0.937	0.061	-0.193	0.656	-0.373	0.394	1.027	0.314	-187.500
-0.419	-0.200	-0.718	0.104	0.433	-0.122	0.982	0.583	0.289	1.076	0.582	0.424	0.990	0.917	-0.699	0.034	-0.647	-0.776	-0.162	0.529	1.028	0.133	-0.221	0.633	-0.440	0.349	0.920	0.228	-183.594
-0.358	-0.122	-0.613	0.123	0.394	-0.186	0.792	0.444	0.136	0.943	0.493	0.347	0.953	0.942	-0.608	0.138	-0.531	-0.715	-0.087	0.605	1.096	0.197	-0.222	0.640	-0.460	0.331	0.870	0.203	-179.688
-0.290	-0.038	-0.528	0.170	0.379	-0.191	0.575	0.309	-0.024	0.795	0.414	0.312	0.944	0.977	-0.566	0.191	-0.473	-0.699	-0.043	0.653	1.137	0.249	-0.202	0.671	-0.436	0.335	0.865	0.226	-175.781
-0.229	0.038	-0.460	0.234	0.382	-0.152	0.355	0.192	-0.166	0.645	0.355	0.310	0.958	1.015	-0.557	0.197	-0.463	-0.704	-0.028	0.670	1.153	0.285	-0.170	0.715	-0.379	0.349	0.889	0.276	-171.875
-0.187	0.096	-0.405	0.300	0.396	-0.085	0.159	0.106	-0.268	0.508	0.321	0.325	0.989	1.046	-0.563	0.168	-0.482	-0.706	-0.036	0.658	1.143	0.303	-0.132	0.759	-0.302	0.363	0.918	0.330	-167.969
-0.171	0.128	-0.360	0.356	0.414	-0.006	0.004	0.056	-0.315	0.393	0.310	0.343	1.024	1.064	-0.567	0.118	-0.510	-0.685	-0.056	0.619	1.110	0.303	-0.095	0.792	-0.218	0.364	0.930	0.364	-164.062
-0.178	0.135	-0.321	0.392	0.428	0.075	-0.099	0.042	-0.307	0.304	0.317	0.350	1.051	1.061	-0.559	0.061	-0.526	-0.629	-0.079	0.560	1.058	0.290	-0.063	0.802	-0.140	0.345	0.905	0.363	-160.156
-0.198	0.122	-0.282	0.406	0.439	0.149	-0.154	0.056	-0.254	0.243	0.328	0.334	1.057	1.035	-0.531	0.014	-0.516	-0.538	-0.094	0.492	0.991	0.270	-0.037	0.782	-0.079	0.299	0.830	0.318	-156.250
-0.212	0.099	-0.238	0.400	0.446	0.217	-0.170	0.086	-0.175	0.203	0.333	0.293	1.032	0.987	-0.483	-0.012	-0.470	-0.420	-0.093	0.425	0.915	0.251	-0.014	0.730	-0.040	0.227	0.701	0.230	-152.344
-0.203	0.076	-0.185	0.381	0.453	0.278	-0.162	0.120	-0.092	0.180	0.319	0.224	0.972	0.922	-0.421	-0.013	-0.387	-0.291	-0.072	0.367	0.836	0.240	0.009	0.646	-0.028	0.130	0.522	0.105	-148.438
-0.157	0.059	-0.120	0.355	0.464	0.336	-0.140	0.146	-0.027	0.169	0.280	0.134	0.881	0.848	-0.352	0.012	-0.274	-0.172	-0.032	0.328	0.763	0.245	0.035	0.540	-0.041	0.015	0.308	-0.044	-144.531
-0.070	0.051	-0.045	0.330	0.481	0.389	-0.113	0.158	0.007	0.171	0.215	0.031	0.770	0.776	-0.285	0.053	-0.148	-0.081	0.022	0.309	0.701	0.268	0.068	0.423	-0.076	-0.110	0.078	-0.203	-140.625
0.048	0.050	0.031	0.310	0.502	0.435	-0.080	0.156	0.005	0.187	0.131	-0.075	0.654	0.715	-0.228	0.097	-0.026	-0.031	0.081	0.309	0.654	0.308	0.107	0.310	-0.125	-0.233	-0.141	-0.355	-136.719
0.178	0.050	0.099	0.294	0.525	0.469	-0.037	0.142	-0.027	0.221	0.038	-0.174	0.549	0.672	-0.186	0.131	0.071	-0.031	0.136	0.321	0.622	0.361	0.152	0.216	-0.181	-0.342	-0.324	-0.485	-132.812
0.290	0.043	0.149	0.281	0.540	0.484	0.020	0.123	-0.080	0.277	-0.051	-0.256	0.471	0.650	-0.162	0.140	0.127	-0.079	0.177	0.337	0.603	0.419	0.196	0.155	-0.231	-0.424	-0.447	-0.578	-128.906
0.358	0.023	0.174	0.264	0.539	0.472	0.094	0.105	-0.139	0.350	-0.125	-0.317	0.428	0.644	-0.154	0.116	0.135	-0.165	0.201	0.347	0.592	0.472	0.235	0.133	-0.265	-0.467	-0.496	-0.623	-125.000
0.362	-0.014	0.174	0.239	0.515	0.431	0.177	0.091	-0.191	0.431	-0.179	-0.353	0.419	0.647	-0.161	0.059	0.094	-0.272	0.205	0.341	0.579	0.511	0.263	0.153	-0.274	-0.463	-0.465	-0.615	-121.094
0.295	-0.067	0.151	0.200	0.461	0.359	0.256	0.081	-0.229	0.502	-0.211	-0.365	0.432	0.647	-0.177	-0.022	0.018	-0.377	0.193	0.316	0.557	0.530	0.279	0.207	-0.249	-0.410	-0.360	-0.551	-117.188
0.165	-0.132	0.117	0.145	0.375	0.261	0.308	0.068	-0.251	0.539	-0.228	-0.358	0.451	0.628	-0.195	-0.113	-0.073	-0.455	0.174	0.270	0.516	0.527	0.283	0.281	-0.186	-0.309	-0.198	-0.437	-113.281
-0.002	-0.201	0.083	0.077	0.259	0.144	0.313	0.044	-0.259	0.519	-0.241	-0.335	0.452	0.577	-0.206	-0.195	-0.154	-0.483	0.156	0.208	0.449	0.501	0.281	0.358	-0.087	-0.170	-0.006	-0.285	-109.375
-0.175	-0.266	0.059	0.000	0.117	0.019	0.250	-0.000	-0.259	0.424	-0.259	-0.304	0.415	0.483	-0.204	-0.249	-0.201	-0.443	0.149	0.135	0.353	0.457	0.277	0.417	0.042	-0.008	0.188	-0.113	-105.469
-0.319	-0.317	0.050	-0.079	-0.044	-0.102	0.114	-0.069	-0.259	0.247	-0.291	-0.267	0.324	0.342	-0.181	-0.263	-0.197	-0.331	0.159	0.058	0.227	0.402	0.278	0.444	0.189	0.161	0.353	0.059	-101.562
-0.404	-0.346	0.059	-0.153	-0.217	-0.206	-0.090	-0.163	-0.265	-0.003	-0.340	-0.226	0.176	0.159	-0.132	-0.232	-0.134	-0.152	0.188	-0.014	0.076	0.342	0.287	0.427	0.340	0.317	0.464	0.212	-97.656
-0.413	-0.349	0.081	-0.214	-0.392	-0.284	-0.343	-0.276	-0.281	-0.304	-0.403	-0.182	-0.023	-0.056	-0.055	-0.161	-0.018	0.074	0.233	-0.078	-0.090	0.284	0.304	0.363	0.477	0.443	0.506	0.331	-93.750
-0.340	-0.324	0.109	-0.256	-0.559	-0.329	-0.614	-0.401	-0.308	-0.623	-0.473	-0.133	-0.253	-0.284	0.049	-0.062	0.137	0.320	0.288	-0.128	-0.259	0.233	0.325	0.257	0.585	0.527	0.472	0.404	-89.844
-0.197	-0.270	0.140	-0.277	-0.708	-0.338	-0.870	-0.523	-0.344	-0.928	-0.542	-0.080	-0.491	-0.504	0.176	0.049	0.308	0.555	0.345	-0.162	-0.417	0.191	0.343	0.119	0.650	0.558	0.364	0.428	-85.938
-0.003	-0.190	0.172	-0.274	-0.827	-0.311	-1.081	-0.631	-0.388	-1.185	-0.601	-0.029	-0.714	-0.697	0.321	0.159	0.474	0.751	0.396	-0.176	-0.552	0.159	0.354	-0.037	0.663	0.532	0.195	0.401	-82.031
0.216	-0.088	0.209	-0.248	-0.907	-0.253	-1.225	-0.716	-0.434	-1.374	-0.648	0.012	-0.900	-0.848	0.477	0.256	0.616	0.888	0.438	-0.169	-0.654	0.132	0.354	-0.197	0.621	0.450	-0.021	0.329	-78.125
0.436	0.034	0.258	-0.202	-0.942	-0.171	-1.294	-0.771	-0.478	-1.484	-0.681	0.032	-1.039	-0.948	0.636	0.335	0.726	0.960	0.468	-0.143	-0.717	0.109	0.343	-0.349	0.527	0.316	-0.264	0.216	-74.219
0.636	0.168	0.323	-0.141	-0.929	-0.077	-1.291	-0.793	-0.515	-1.519	-0.705	0.019	-1.128	-0.999	0.786	0.395	0.801	0.972	0.487	-0.100	-0.743	0.086	0.323	-0.486	0.389	0.142	-0.517	0.069	-70.312
0.801	0.307	0.407	-0.072	-0.868	0.019	-1.228	-0.787	-0.539	-1.490	-0.723	-0.034	-1.172	-1.009	0.918	0.441	0.849	0.943	0.499	-0.047	-0.738	0.059	0.297	-0.604	0.220	-0.061	-0.762	-0.103	-66.406
0.920	0.441	0.504	-0.003	-0.766	0.102	-1.125	-0.755	-0.543	-1.413	-0.736	-0.129	-1.183	-0.989	1.020	0.475	0.881	0.895	0.504	0.006	-0.713	0.026	0.268	-0.705	0.040	-0.275	-0.985	-0.290	-62.500
0.987	0.556	0.605	0.057	-0.632	0.161	-1.000	-0.702	-0.520	-1.304	-0.743	-0.259	-1.171	-0.955	1.083	0.499	0.906	0.851	0.503	0.049	-0.682	-0.015	0.236	-0.794	-0.134	-0.482	-1.171	-0.477	-58.594
0.998	0.640	0.692	0.101	-0.479	0.188	-0.868	-0.631	-0.465	-1.175	-0.738	-0.408	-1.148	-0.918	1.101	0.512	0.928	0.825	0.492	0.068	-0.658	-0.065	0.201	-0.873	-0.281	-0.662	-1.310	-0.646	-54.688
0.950	0.680	0.750	0.121	-0.321	0.179	-0.736	-0.544	-0.373	-1.032	-0.712	-0.555	-1.121	-0.889	1.068	0.507	0.943	0.821	0.465	0.056	-0.652	-0.124	0.158	-0.943	-0.385	-0.799	-1.389	-0.776	-50.781
0.843	0.667	0.765	0.112	-0.175	0.133	-0.604	-0.442	-0.243	-0.877	-0.656	-0.676	-1.091	-0.871	0.986	0.477	0.941	0.828	0.414	0.004	-0.670	-0.193	0.104	-1.002	-0.436	-0.879	-1.404	-0.850	-46.875
0.681	0.596	0.728	0.069	-0.054	0.055	-0.466	-0.325	-0.078	-0.710	-0.563	-0.748	-1.060	-0.868	0.862	0.415	0.907	0.829	0.331	-0.087	-0.714	-0.270	0.038	-1.045	-0.428	-0.896	-1.353	-0.854	-42.969
0.475	0.473	0.645	-0.006	0.029	-0.048	-0.315	-0.197	0.112	-0.532	-0.432	-0.756	-1.024	-0.877	0.709	0.317	0.830	0.803	0.216	-0.213	-0.780	-0.353	-0.040	-1.065	-0.364	-0.848	-1.238	-0.782	-39.062
0.243	0.311	0.524	-0.110	0.063	-0.164	-0.147	-0.065	0.309	-0.348	-0.268	-0.695	-0.983	-0.895	0.544	0.186	0.703	0.737	0.070	-0.367	-0.864	-0.440	-0.128	-1.055	-0.254	-0.743	-1.072	-0.640	-35.156
0.006	0.130	0.383	-0.235	0.045	-0.282	0.035	0.061	0.494	-0.165	-0.082	-0.568	-0.937	-0.921	0.384	0.031	0.532	0.626	-0.098	-0.535	-0.958	-0.529	-0.220	-1.013	-0.111	-0.591	-0.869	-0.440	-31.250
-0.209	-0.046	0.239	-0.370	-0.024	-0.388	0.226	0.169	0.645	0.003	0.110	-0.389	-0.886	-0.951	0.248	-0.135	0.332	0.479	-0.275	-0.703	-1.054	-0.620	-0.311	-0.939	0.046	-0.408	-0.650	-0.204	-27.344
-0.377	-0.193	0.107	-0.499	-0.133	-0.470	0.410	0.247	0.745	0.145	0.293	-0.178	-0.834	-0.982	0.150	-0.294	0.124	0.313	-0.447	-0.860	-1.147	-0.710	-0.398	-0.838	0.198	-0.212	-0.437	0.040	-23.438
-0.479	-0.291	-0.003	-0.610	-0.268	-0.521	0.571	0.288	0.784	0.248	0.449	0.041	-0.788	-1.015	0.098	-0.431	-0.066	0.155	-0.601	-0.994	-1.233	-0.802	-0.478	-0.723	0.329	-0.022	-0.251	0.268	-19.531
-0.507	-0.328	-0.085	-0.689	-0.409	-0.535	0.691	0.288	0.763	0.305	0.566	0.244	-0.754	-1.050	0.096	-0.534	-0.216	0.029	-0.728	-1.101	-1.310	-0.895	-0.550	-0.609	0.427	0.146	-0.108	0.456	-15.625
-0.458	-0.303	-0.135	-0.729	-0.538	-0.512	0.753	0.250	0.690	0.310	0.635	0.410	-0.739	-1.088	0.140	-0.595	-0.312	-0.046	-0.824	-1.179	-1.378	-0.989	-0.614	-0.512	0.486	0.281	-0.019	0.591	-11.719
-0.346	-0.224	-0.154	-0.727	-0.637	-0.456	0.750	0.180	0.582	0.266	0.654	0.528	-0.749	-1.132	0.222	-0.618	-0.350	-0.060	-0.890	-1.232	-1.439	-1.085	-0.669	-0.446	0.507	0.376	0.014	0.670	-7.812
-0.187	-0.106	-0.142	-0.686	-0.698	-0.377	0.681	0.091	0.462	0.178	0.627	0.592	-0.790	-1.186	0.329	-0.608	-0.335	-0.015	-0.931	-1.269	-1.495	-1.181	-0.715	-0.421	0.497	0.429	-0.004	0.696	-3.906
-0.004	0.030	-0.103	-0.617	-0.719	-0.283	0.554	-0.003	0.352	0.055	0.565	0.606	-0.861	-1.253	0.445	-0.579	-0.283	0.078	-0.956	-1.296	-1.549	-1.277	-0.753	-0.442	0.468	0.445	-0.064	0.685	0.000
0.179	0.163	-0.039	-0.531	-0.704	-0.185	0.386	-0.088	0.273	-0.088	0.482	0.580	-0.961	-1.332	0.553	-0.543	-0.212	0.200	-0.973	-1.322	-1.601	-1.371	-0.783	-0.506	0.434	0.433	-0.152	0.653	3.906
0.346	0.277	0.044	-0.443	-0.662	-0.090	0.202	-0.151	0.240	-0.239	0.392	0.529	-1.084	-1.423	0.638	-0.510	-0.143	0.326	-0.990	-1.351	-1.649	-1.461	-0.809	-0.604	0.405	0.402	-0.252	0.618	7.812
0.485	0.361	0.139	-0.363	-0.607	-0.005	0.026	-0.181	0.260	-0.384	0.313	0.469	-1.218	-1.519	0.688	-0.485	-0.092	0.430	-1.011	-1.382	-1.692	-1.544	-0.835	-0.724	0.391	0.360	-0.352	0.590	11.719
0.594	0.411	0.241	-0.300	-0.547	0.068	-0.119	-0.172	0.332	-0.510	0.254	0.411	-1.350	-1.611	0.697	-0.467	-0.068	0.493	-1.037	-1.411	-1.724	-1.618	-0.866	-0.851	0.390	0.310	-0.445	0.573	15.625
0.678	0.435	0.344	-0.254	-0.490	0.129	-0.213	-0.125	0.447	-0.612	0.219	0.361	-1.468	-1.688	0.670	-0.450	-0.071	0.504	-1.063	-1.432	-1.739	-1.675	-0.903	-0.972	0.392	0.249	-0.530	0.558	19.531
0.746	0.444	0.444	-0.224	-0.439	0.181	-0.248	-0.046	0.586	-0.685	0.205	0.315	-1.560	-1.737	0.617	-0.422	-0.090	0.465	-1.079	-1.435	-1.733	-1.709	-0.945	-1.075	0.382	0.169	-0.612	0.529	23.438
0.811	0.454	0.541	-0.198	-0.392	0.228	-0.223	0.051	0.726	-0.732	0.201	0.260	-1.616	-1.749	0.559	-0.372	-0.108	0.392	-1.072	-1.413	-1.701	-1.713	-0.988	-1.155	0.341	0.057	-0.701	0.464	27.344
0.882	0.480	0.634	-0.167	-0.348	0.276	-0.148	0.149	0.838	-0.761	0.189	0.177	-1.634	-1.720	0.517	-0.289	-0.104	0.313	-1.030	-1.359	-1.642	-1.684	-1.025	-1.209	0.252	-0.097	-0.806	0.340	31.250
0.964	0.536	0.721	-0.119	-0.306	0.327	-0.036	0.229	0.898	-0.778	0.155	0.049	-1.613	-1.649	0.509	-0.169	-0.061	0.256	-0.943	-1.271	-1.560	-1.618	-1.047	-1.236	0.107	-0.293	-0.932	0.150	35.156
1.054	0.626	0.799	-0.050	-0.267	0.384	0.095	0.276	0.886	-0.787	0.086	-0.136	-1.558	-1.545	0.542	-0.017	0.032	0.247	-0.807	-1.154	-1.461	-1.519	-1.048	-1.237	-0.087	-0.522	-1.073	-0.100	39.062
