FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
-0.119	-0.112	-0.320	0.292	0.633	0.580	0.595	1.403	1.339	0.798	0.430	0.021	-0.184	-0.236	-0.336	-0.591	-1.032	0.206	-0.617	0.061	0.211	-0.457	0.368	-0.168	-0.678	-0.992	-0.228	-0.157	-199.219
-0.574	-0.391	-0.586	0.006	0.629	0.516	0.909	1.387	1.380	1.018	0.620	0.329	0.287	0.122	-0.422	-0.698	-0.838	-0.056	-0.626	-0.184	0.311	-0.402	0.052	0.200	-0.440	-0.559	0.152	0.172	-195.312
-0.977	-0.626	-0.823	-0.248	0.615	0.449	1.173	1.325	1.366	1.194	0.762	0.596	0.719	0.464	-0.492	-0.786	-0.661	-0.280	-0.610	-0.384	0.419	-0.317	-0.201	0.551	-0.201	-0.156	0.494	0.461	-191.406
-1.276	-0.779	-0.995	-0.444	0.583	0.375	1.344	1.186	1.262	1.286	0.821	0.790	1.072	0.767	-0.527	-0.835	-0.503	-0.431	-0.550	-0.504	0.538	-0.186	-0.348	0.862	0.031	0.187	0.766	0.675	-187.500
-1.437	-0.830	-1.079	-0.566	0.520	0.292	1.386	0.951	1.044	1.266	0.772	0.888	1.312	1.007	-0.517	-0.830	-0.368	-0.486	-0.440	-0.522	0.662	-0.007	-0.370	1.113	0.249	0.448	0.945	0.794	-183.594
-1.443	-0.776	-1.065	-0.612	0.417	0.193	1.280	0.615	0.707	1.115	0.605	0.885	1.414	1.161	-0.456	-0.765	-0.255	-0.435	-0.284	-0.437	0.780	0.207	-0.271	1.286	0.446	0.624	1.024	0.812	-179.688
-1.301	-0.633	-0.955	-0.591	0.267	0.075	1.025	0.195	0.265	0.835	0.331	0.787	1.368	1.213	-0.349	-0.640	-0.160	-0.287	-0.098	-0.267	0.873	0.429	-0.082	1.371	0.618	0.720	1.012	0.739	-175.781
-1.037	-0.432	-0.766	-0.522	0.073	-0.060	0.641	-0.273	-0.242	0.446	-0.020	0.617	1.183	1.154	-0.205	-0.466	-0.074	-0.062	0.094	-0.042	0.923	0.626	0.151	1.365	0.755	0.748	0.924	0.597	-171.875
-0.693	-0.209	-0.519	-0.430	-0.157	-0.203	0.170	-0.736	-0.759	-0.013	-0.404	0.407	0.880	0.989	-0.041	-0.258	0.014	0.207	0.266	0.198	0.915	0.766	0.370	1.274	0.847	0.721	0.785	0.415	-167.969
-0.318	0.003	-0.239	-0.335	-0.405	-0.338	-0.331	-1.134	-1.220	-0.489	-0.768	0.189	0.498	0.735	0.129	-0.037	0.119	0.485	0.399	0.416	0.842	0.821	0.524	1.109	0.877	0.647	0.616	0.222	-164.062
0.037	0.181	0.049	-0.252	-0.644	-0.444	-0.799	-1.410	-1.567	-0.922	-1.063	-0.006	0.082	0.421	0.289	0.177	0.252	0.736	0.478	0.585	0.706	0.779	0.573	0.889	0.828	0.526	0.435	0.043	-160.156
0.330	0.312	0.320	-0.188	-0.847	-0.501	-1.177	-1.528	-1.753	-1.263	-1.247	-0.157	-0.317	0.088	0.428	0.370	0.416	0.933	0.503	0.692	0.524	0.647	0.502	0.635	0.687	0.359	0.254	-0.105	-156.250
